,1,2,3,4,5,6,7,8,9,Salary,Projection
0,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Jacksonville,50000,132.34
1,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49700,132.16000000000003
2,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Detroit,49900,131.88
250,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Marvin Jones,Brandin Cooks,Josh Allen,Washington,49900,131.39
251,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Jalen Hurts,Jacksonville,50000,131.24
252,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Jalen Hurts,Washington,49700,131.06
253,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Tyreek Hill,A.J. Brown,Brandin Cooks,Daniel Jones,Washington,49800,130.98000000000002
3,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49400,130.91000000000003
254,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jaylen Waddle,Josh Allen,Washington,49600,130.76
121,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Zach Pascal,Josh Allen,Washington,50000,130.63
4,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Detroit,49600,130.63
5,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Marvin Jones,Brandin Cooks,Daniel Jones,Washington,49500,130.41000000000003
122,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Jacksonville,49800,130.29
123,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49500,130.11
255,Dallas Goedert,Jared Cook,D'Andre Swift,Nick Chubb,D.J. Moore,A.J. Brown,Brandin Cooks,Daniel Jones,Washington,49500,130.01999999999998
124,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Detroit,49700,129.82999999999998
6,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,49200,129.78000000000003
256,Dallas Goedert,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Jalen Hurts,Washington,49400,129.65
7,Dallas Goedert,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,49300,129.61
257,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Jaylen Waddle,Josh Allen,Washington,49300,129.51
258,Dallas Goedert,Jared Cook,D'Andre Swift,Nick Chubb,A.J. Brown,Brandin Cooks,Zach Pascal,Josh Allen,Washington,49200,129.13
125,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,49600,129.12
8,Jared Cook,D'Andre Swift,Cordarrelle Patterson,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49100,129.11
259,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Deonte Harris,Josh Allen,Washington,49100,128.76
126,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49200,128.7
127,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Keenan Allen,Brandin Cooks,Deonte Harris,Josh Allen,Washington,49400,128.68
9,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Jalen Hurts,Washington,48800,128.65
260,Dallas Goedert,Jared Cook,D'Andre Swift,Nick Chubb,A.J. Brown,Calvin Ridley,Brandin Cooks,Daniel Jones,Washington,48900,128.63
261,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jarvis Landry,Josh Allen,Washington,49000,128.56
10,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,48900,128.53000000000003
11,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Jalen Hurts,Detroit,49000,128.37
128,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Marvin Jones,Brandin Cooks,Daniel Jones,Washington,49300,128.36
262,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Brandin Cooks,Daniel Jones,Washington,48700,128.18
12,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,D.J. Moore,A.J. Brown,Deonte Harris,Daniel Jones,Washington,48700,127.78
129,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,49000,127.73
13,Dallas Goedert,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48500,127.68
263,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Daniel Jones,Seattle,48800,127.63000000000001
14,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jarvis Landry,Daniel Jones,Washington,48600,127.58
130,Dallas Goedert,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,49100,127.55999999999999
264,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Deonte Harris,Josh Allen,Washington,48500,127.36999999999999
265,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Josh Allen,Washington,48400,127.29
15,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Brandin Cooks,Jaylen Waddle,Deonte Harris,Josh Allen,Washington,48400,127.10000000000001
131,Dallas Goedert,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48900,127.02
266,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Josh Allen,Detroit,48600,127.01
132,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Marvin Jones,Brandin Cooks,Deonte Harris,Josh Allen,Washington,48800,126.92999999999999
267,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Daniel Jones,Washington,48100,126.79
133,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Jalen Hurts,Washington,48600,126.6
134,Jared Cook,D'Andre Swift,Chuba Hubbard,Tyreek Hill,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48700,126.52
268,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Daniel Jones,Detroit,48300,126.51
16,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Daniel Jones,Jacksonville,48300,126.49000000000001
17,Dallas Goedert,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48200,126.43
18,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Deonte Harris,Daniel Jones,Washington,48100,126.39
19,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,48000,126.31
135,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jaylen Waddle,Deonte Harris,Josh Allen,Washington,48500,126.3
269,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Philadelphia,48200,126.03999999999999
20,Jared Cook,Najee Harris,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47900,125.72
136,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,48400,125.64999999999999
137,Dallas Goedert,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48300,125.63
270,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Jacksonville,47900,125.53999999999999
271,Dallas Goedert,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Daniel Jones,Washington,47800,125.38000000000001
272,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Josh Allen,Washington,47600,125.36
21,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,47700,125.06
138,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Jaylen Waddle,Deonte Harris,Josh Allen,Washington,48200,125.05
139,Jared Cook,D'Andre Swift,Nick Chubb,A.J. Brown,Brandin Cooks,Zach Pascal,Deonte Harris,Josh Allen,Washington,48100,124.67
22,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Jacksonville,47500,124.56
23,Jared Cook,Najee Harris,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47600,124.47
24,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47200,124.38000000000001
140,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,47800,124.26
141,Dallas Goedert,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,48000,124.22
273,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Washington,47300,124.11
142,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jarvis Landry,Deonte Harris,Josh Allen,Washington,47900,124.10000000000001
25,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Detroit,47400,124.10000000000001
274,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Detroit,47500,123.83
143,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47600,123.72
275,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Marvin Jones,Brandin Cooks,Daniel Jones,Washington,47400,123.61
26,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Carson Wentz,Washington,47300,123.19000000000001
144,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Seattle,47700,123.17
27,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,46900,123.13000000000001
276,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,47100,122.98
145,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Zach Pascal,Daniel Jones,Washington,47500,122.85000000000001
28,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Detroit,47100,122.85000000000001
146,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Zach Pascal,Deonte Harris,Josh Allen,Washington,47300,122.83
277,Dallas Goedert,Jared Cook,Nick Chubb,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Josh Allen,Washington,47000,122.7
278,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Keenan Allen,Brandin Cooks,Deonte Harris,Josh Allen,Washington,47200,122.67999999999999
147,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47000,122.33
148,Jared Cook,Najee Harris,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,47400,122.26
149,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Detroit,47200,122.05
29,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Teddy Bridgewater,Washington,47000,122.01
279,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Jalen Hurts,Washington,46700,121.85
280,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Jaylen Waddle,Daniel Jones,Washington,46800,121.73
30,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Keenan Allen,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,46800,121.7
281,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Jalen Hurts,Detroit,46900,121.57
31,Jared Cook,D'Andre Swift,Cordarrelle Patterson,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,46600,121.33
32,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,Brandin Cooks,Jaylen Waddle,Zach Pascal,Daniel Jones,Washington,46700,121.25000000000001
150,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Carson Wentz,Washington,47100,121.14
282,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,D.J. Moore,A.J. Brown,Deonte Harris,Daniel Jones,Washington,46600,120.98
33,Jared Cook,D'Andre Swift,Nick Chubb,Chuba Hubbard,A.J. Brown,Brandin Cooks,Deonte Harris,Tyrod Taylor,Washington,46500,120.93
151,Jared Cook,Nick Chubb,Chuba Hubbard,A.J. Brown,Calvin Ridley,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,46700,120.92
152,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Keenan Allen,Brandin Cooks,Deonte Harris,Daniel Jones,Washington,46900,120.89999999999999
283,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jarvis Landry,Daniel Jones,Washington,46500,120.78
284,Dallas Goedert,Jared Cook,D'Andre Swift,Chuba Hubbard,Calvin Ridley,Brandin Cooks,Deonte Harris,Jalen Hurts,Washington,46400,120.6
153,Jared Cook,D'Andre Swift,Chuba Hubbard,A.J. Brown,Brandin Cooks,Jaylen Waddle,Zach Pascal,Daniel Jones,Washington,46800,120.45
