,1,2,3,4,5,6,7,8,9,Salary,Projection
37,Dallas Goedert,Alvin Kamara,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Detroit,56300,126.53
120,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Josh Allen,Miami,56500,126.45
205,Mike Gesicki,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Detroit,56300,126.18
38,Dallas Goedert,Alvin Kamara,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Jacksonville,56200,126.12
121,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Jacksonville,56200,126.03
39,Dallas Goedert,Alvin Kamara,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Washington,56100,125.94
122,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Washington,56100,125.85000000000001
40,Dallas Goedert,Alvin Kamara,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,55900,125.66
206,Dalton Schultz,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Detroit,56100,125.64
123,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,55900,125.57000000000001
207,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,New York Jets,56000,125.32000000000001
124,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Chris Godwin,Calvin Ridley,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,56300,125.23
41,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Washington,56000,124.97
42,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Detroit,55800,124.69
43,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Jacksonville,55700,124.28
125,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Minnesota,56000,124.28
208,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Patrick Mahomes,Detroit,55800,124.18
44,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Washington,55600,124.1
209,Dalton Schultz,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,New York Jets,55900,123.92
126,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,New York Jets,55700,123.85000000000001
45,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,55400,123.82
210,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Washington,55700,123.75000000000001
127,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Miami,55800,123.60000000000001
211,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Detroit,55500,123.47000000000001
46,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Justin Fields,Detroit,55500,123.12
128,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Patrick Mahomes,Detroit,55500,122.71000000000001
212,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Matthew Stafford,Detroit,55600,122.62
47,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,55200,122.58000000000001
213,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Jacksonville,55400,122.15
214,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Washington,55300,121.97000000000001
48,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Justin Fields,Detroit,55300,121.88000000000002
215,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Detroit,55100,121.69000000000001
129,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Matthew Stafford,Jacksonville,55600,121.61000000000001
130,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Matthew Stafford,Detroit,55300,121.15
131,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Daniel Jones,Jacksonville,55400,121.1
49,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,New York Jets,55000,120.86000000000001
132,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Daniel Jones,Detroit,55100,120.64
50,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Miami,55100,120.61000000000001
216,Dalton Schultz,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,55200,120.42999999999999
217,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,New York Jets,54900,119.97000000000001
133,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Justin Herbert,Washington,55200,119.77000000000001
218,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Josh Allen,Miami,55000,119.72000000000001
134,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Chris Godwin,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Jacksonville,55000,119.67000000000002
51,Dallas Goedert,Alvin Kamara,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,54800,119.64
135,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Chris Godwin,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Washington,54900,119.49000000000001
52,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Trevor Lawrence,Detroit,54900,119.47999999999999
219,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Daniel Jones,Detroit,54700,119.26
136,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Chris Godwin,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,54700,119.21000000000001
53,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Tyrod Taylor,Washington,54700,118.88999999999999
54,Mo Alie-Cox,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,54600,118.67
55,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,54500,118.60999999999999
220,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Josh Allen,Washington,54800,118.54
137,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Trevor Lawrence,Jacksonville,54800,118.52000000000001
221,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,54600,118.26
138,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Daniel Jones,Washington,54600,118.07000000000001
139,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Trevor Lawrence,Detroit,54500,118.06
56,Dallas Goedert,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,54300,117.8
140,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Daniel Jones,Detroit,54400,117.79
222,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Daniel Jones,New York Jets,54500,117.54
141,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Tyrod Taylor,Washington,54300,117.47
223,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,54400,117.45
57,Mo Alie-Cox,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,54400,117.43
142,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Tyrod Taylor,Detroit,54100,117.19
224,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Washington,54300,116.96000000000001
225,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Detroit,54100,116.68
58,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,54100,116.56
143,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Justin Fields,Detroit,54200,116.49000000000001
226,Dallas Goedert,Mo Alie-Cox,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Josh Allen,Detroit,54200,116.48
227,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Jacksonville,54000,116.27000000000001
228,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Washington,53900,116.09
59,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Justin Fields,Detroit,54200,115.86000000000001
229,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,53700,115.81
144,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Trevor Lawrence,Washington,54000,115.49000000000001
145,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tyler Lockett,Tee Higgins,Tyrod Taylor,New York Jets,53900,115.47
146,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Trevor Lawrence,Detroit,53800,115.21000000000001
230,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Justin Fields,Detroit,53800,115.11000000000001
60,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,New York Jets,53900,114.84
147,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Jacksonville,53700,114.80000000000001
148,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Washington,53600,114.62
61,Dallas Goedert,Darrell Henderson,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Miami,54000,114.59
231,Dalton Schultz,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,53600,114.41
149,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,53400,114.34
232,T.J. Hockenson,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,New York Jets,53500,114.09
150,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Justin Fields,Detroit,53500,113.64000000000001
62,Dallas Goedert,Leonard Fournette,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,53800,113.49
63,Mo Alie-Cox,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,53700,113.46
233,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Trevor Lawrence,Detroit,53400,113.11000000000001
234,Dallas Goedert,Noah Fant,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,53300,112.80000000000001
64,Dallas Goedert,Leonard Fournette,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,53600,112.68
65,Mo Alie-Cox,D'Andre Swift,Chuba Hubbard,J.D. McKissic,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Detroit,53500,112.65
151,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,New York Jets,53200,112.62
235,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Washington,53200,112.52000000000001
152,Dallas Goedert,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Marquez Callaway,Tyrod Taylor,Miami,53300,112.37
236,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Tyrod Taylor,Detroit,53000,112.24000000000001
237,Dallas Goedert,Hunter Henry,Chuba Hubbard,J.D. McKissic,Calvin Ridley,Robert Woods,Tee Higgins,Justin Fields,Detroit,53100,111.54000000000002
