,1,2,3,4,5,6,7,8,9,Salary,Projection
225,Jared Cook,Todd Gurley II,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,52000,129.60000000000002
71,Jared Cook,Todd Gurley II,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,San Francisco 49ers,51200,129.6
226,Jared Cook,Todd Gurley II,Jalen Richard,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,52500,129.6
381,Jared Cook,George Kittle,Todd Gurley II,Phillip Lindsay,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,San Francisco 49ers,52400,129.5
382,Jared Cook,George Kittle,Phillip Lindsay,James White,Cooper Kupp,Emmanuel Sanders,Robert Woods,Jared Goff,Detroit Lions,52500,129.4
228,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Robert Woods,Derek Carr,Oakland Raiders,51900,129.4
227,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Jordy Nelson,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,51900,129.4
72,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,50000,129.4
383,Jared Cook,George Kittle,Todd Gurley II,Phillip Lindsay,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,San Francisco 49ers,52200,129.2
384,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Denver Broncos,51800,129.10000000000002
73,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,50200,129.10000000000002
385,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,51000,129.0
229,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Denver Broncos,51500,129.0
230,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,50700,128.9
386,Jared Cook,George Kittle,James White,Jalen Richard,Cooper Kupp,Emmanuel Sanders,Robert Woods,Jared Goff,Oakland Raiders,51700,128.8
74,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,48900,128.8
231,George Kittle,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Emmanuel Sanders,Robert Woods,Jared Goff,Oakland Raiders,51400,128.70000000000002
387,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,51200,128.70000000000002
76,Jared Cook,Todd Gurley II,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,50900,128.60000000000002
75,Jared Cook,Phillip Lindsay,James White,Doug Martin,Kenny Golladay,Emmanuel Sanders,Robert Woods,Jared Goff,Oakland Raiders,50900,128.60000000000002
232,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,50900,128.6
233,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Emmanuel Sanders,Robert Woods,Jared Goff,Detroit Lions,51600,128.5
77,George Kittle,James White,Jalen Richard,Doug Martin,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,50700,128.4
388,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49900,128.4
389,Jared Cook,George Kittle,Todd Gurley II,James White,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,51900,128.20000000000002
234,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Emmanuel Sanders,Robert Woods,Jared Goff,Oakland Raiders,50500,128.10000000000002
235,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,50100,128.1
78,Jared Cook,Phillip Lindsay,James White,Doug Martin,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49400,128.0
390,Jared Cook,George Kittle,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,50600,127.99999999999999
79,George Kittle,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,49600,127.9
236,George Kittle,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,50300,127.89999999999999
237,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,50400,127.8
80,George Kittle,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,49800,127.60000000000001
81,George Kittle,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,49700,127.6
82,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,San Francisco 49ers,50300,127.4
391,Jared Cook,George Kittle,James White,Doug Martin,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,51100,127.2
238,Jared Cook,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49700,127.1
83,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,49000,127.1
392,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,San Francisco 49ers,51300,127.0
239,Jared Cook,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,49800,127.0
240,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,San Francisco 49ers,51000,126.9
84,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,49100,126.80000000000001
85,George Kittle,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,48700,126.8
393,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Denver Broncos,50800,126.8
394,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Emmanuel Sanders,Robert Woods,Jared Goff,Oakland Raiders,50400,126.7
241,Jared Cook,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Tom Brady,Oakland Raiders,50800,126.69999999999999
395,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,50000,126.69999999999999
396,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,50100,126.4
397,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,50200,126.39999999999999
398,Jared Cook,Rob Gronkowski,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,51600,126.3
86,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Oakland Raiders,48300,126.3
242,Jared Cook,James White,Doug Martin,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,50200,126.3
399,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,New England Patriots,50500,126.1
87,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,48100,126.0
400,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Oakland Raiders,49300,125.89999999999999
401,Jared Cook,George Kittle,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49600,125.7
402,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,49100,125.6
88,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Tom Brady,Oakland Raiders,49200,125.6
243,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,49200,125.5
89,Jared Cook,Phillip Lindsay,James White,Doug Martin,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Oakland Raiders,48800,125.5
244,Jared Cook,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,San Francisco 49ers,49900,125.30000000000001
90,Jared Cook,Phillip Lindsay,James White,Doug Martin,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,48600,125.2
403,Jared Cook,Jeff Heuerman,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49700,124.8
245,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,48700,124.7
404,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Emmanuel Sanders,Jared Goff,San Francisco 49ers,50300,124.69999999999999
91,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,San Francisco 49ers,48400,124.6
92,George Kittle,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,New England Patriots,49300,124.5
93,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,San Francisco 49ers,48200,124.30000000000001
246,Jared Cook,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,49500,124.3
405,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,San Francisco 49ers,49400,124.19999999999999
247,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Brandon LaFell,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,49100,124.1
94,George Kittle,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,48500,124.0
406,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,San Francisco 49ers,49200,123.9
248,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,49400,123.80000000000001
407,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Detroit Lions,49800,123.8
249,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Seth Roberts,Robert Woods,Derek Carr,Oakland Raiders,49600,123.5
250,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Emmanuel Sanders,Jared Goff,Oakland Raiders,49600,123.5
408,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Robert Woods,Nick Mullens,Oakland Raiders,49500,123.30000000000001
409,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,48600,123.3
410,Jared Cook,George Kittle,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Oakland Raiders,49000,123.2
95,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,47900,123.2
251,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Jared Goff,San Francisco 49ers,48800,123.0
411,Jared Cook,George Kittle,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,48800,122.89999999999999
252,Jared Cook,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,48900,122.8
412,Jared Cook,George Kittle,Phillip Lindsay,James White,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,48900,122.8
253,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,48600,122.7
413,Jared Cook,Jeff Heuerman,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,48700,122.5
254,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,48200,122.2
96,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Derek Carr,Oakland Raiders,47500,122.0
255,Jared Cook,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,48500,122.0
256,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,48000,121.89999999999999
97,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Derek Carr,Oakland Raiders,47300,121.7
414,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Robert Woods,Derek Carr,Oakland Raiders,48500,121.6
98,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,San Francisco 49ers,48000,121.5
257,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Brandon LaFell,Cooper Kupp,Jared Goff,Oakland Raiders,48300,121.3
415,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Derek Carr,Oakland Raiders,48300,121.3
99,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,47100,121.2
100,George Kittle,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Brandon LaFell,Cooper Kupp,Jared Goff,Oakland Raiders,47800,121.1
101,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,46900,120.9
416,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,Oakland Raiders,48000,120.8
102,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Brandon LaFell,Robert Woods,Jared Goff,Oakland Raiders,47400,120.60000000000001
103,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Case Keenum,Oakland Raiders,47600,120.6
417,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,47800,120.5
258,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,47900,120.4
104,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Brandon LaFell,Cooper Kupp,Jared Goff,Oakland Raiders,47200,120.3
418,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Case Keenum,Oakland Raiders,48400,119.9
419,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Brandon LaFell,Cooper Kupp,Jared Goff,Oakland Raiders,48200,119.89999999999999
259,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,48400,119.8
260,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,47500,119.60000000000001
105,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,San Francisco 49ers,47000,119.20000000000002
261,Jared Cook,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,47700,119.2
420,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Jared Goff,San Francisco 49ers,48100,119.1
262,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,47800,118.99999999999999
421,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,San Francisco 49ers,47900,118.80000000000001
106,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Nick Mullens,Oakland Raiders,46700,118.6
107,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,46300,118.4
422,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Nick Mullens,Oakland Raiders,47700,118.19999999999999
423,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,47300,118.0
263,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Derek Carr,Oakland Raiders,47400,117.9
108,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Jared Goff,Oakland Raiders,46600,117.8
424,Jared Cook,George Kittle,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,47600,117.8
109,Jared Cook,Phillip Lindsay,James White,Doug Martin,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,46800,117.60000000000001
264,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,47300,117.60000000000001
265,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Derek Carr,Oakland Raiders,47200,117.6
425,Jared Cook,Jeff Heuerman,Phillip Lindsay,Jalen Richard,Courtland Sutton,Cooper Kupp,Robert Woods,Jared Goff,Oakland Raiders,47400,117.39999999999999
266,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46900,117.10000000000001
267,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,46700,116.8
110,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,San Francisco 49ers,46400,116.70000000000002
111,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Derek Carr,Oakland Raiders,46100,116.60000000000001
426,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Robert Woods,Derek Carr,Oakland Raiders,47200,116.5
268,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Cooper Kupp,Jared Goff,Oakland Raiders,47000,116.2
427,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Derek Carr,Oakland Raiders,47000,116.2
112,Jeff Heuerman,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46500,116.10000000000001
428,Jared Cook,Matt LaCosse,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Robert Woods,Derek Carr,Oakland Raiders,47500,115.9
429,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46800,115.7
430,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,46600,115.4
113,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Case Keenum,Oakland Raiders,46200,115.20000000000002
269,Jared Cook,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Derek Carr,Oakland Raiders,47100,115.2
431,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Robert Woods,Jared Goff,Oakland Raiders,47100,115.10000000000001
270,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Jared Goff,San Francisco 49ers,46800,115.1
432,Jared Cook,Jeff Heuerman,Phillip Lindsay,James White,Courtland Sutton,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46900,114.89999999999999
433,Jared Cook,Jeff Heuerman,Phillip Lindsay,James White,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,46700,114.60000000000001
271,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Nick Mullens,Oakland Raiders,46600,114.5
114,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Derek Carr,Oakland Raiders,45500,114.10000000000001
115,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Seth Roberts,Robert Woods,Nick Mullens,Oakland Raiders,45700,113.80000000000001
272,Jared Cook,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Brandon LaFell,Seth Roberts,Jared Goff,Oakland Raiders,46500,113.7
434,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Derek Carr,Oakland Raiders,46500,113.7
116,Matt LaCosse,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,45900,113.50000000000001
117,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Derek Carr,Oakland Raiders,45800,113.5
435,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Nick Mullens,Oakland Raiders,46400,113.1
436,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,46000,112.9
273,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Derek Carr,Oakland Raiders,46100,112.80000000000001
118,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Case Keenum,Oakland Raiders,45600,112.70000000000002
119,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Brandon LaFell,Seth Roberts,Jared Goff,Oakland Raiders,45400,112.7
274,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Seth Roberts,Derek Carr,Oakland Raiders,45900,112.5
437,Jared Cook,Matt LaCosse,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Cooper Kupp,Jared Goff,Oakland Raiders,46200,112.3
275,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Robert Woods,Derek Carr,Oakland Raiders,46400,112.2
438,Jared Cook,Jeff Heuerman,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,46100,112.10000000000001
276,Jeff Heuerman,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46300,112.0
277,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Cooper Kupp,Derek Carr,Oakland Raiders,46200,111.9
278,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,46000,111.39999999999999
439,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Cooper Kupp,Seth Roberts,Derek Carr,Oakland Raiders,45800,111.10000000000001
279,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Cooper Kupp,Seth Roberts,Jared Goff,Oakland Raiders,45800,111.1
120,Matt LaCosse,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Jared Goff,Oakland Raiders,45300,111.00000000000001
121,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Nick Mullens,Oakland Raiders,44900,111.0
440,Jared Cook,George Kittle,Phillip Lindsay,Jalen Richard,Courtland Sutton,Brandon LaFell,Robert Woods,Derek Carr,Oakland Raiders,46300,110.80000000000001
441,Jared Cook,George Kittle,Phillip Lindsay,James White,Courtland Sutton,Kenny Golladay,Seth Roberts,Nick Mullens,Oakland Raiders,45900,110.6
122,Jared Cook,Phillip Lindsay,James White,Jalen Richard,Courtland Sutton,Kenny Golladay,Brandon LaFell,Nick Mullens,Oakland Raiders,45200,110.4
442,Jared Cook,Jeff Heuerman,Phillip Lindsay,Jalen Richard,Courtland Sutton,Seth Roberts,Robert Woods,Jared Goff,Oakland Raiders,45600,109.8
280,Jared Cook,Phillip Lindsay,Jalen Richard,Courtland Sutton,Kenny Golladay,Seth Roberts,Robert Woods,Nick Mullens,Oakland Raiders,45500,109.70000000000002
