,1,2,3,4,5,6,7,8,9,Salary,Projection
58,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54500,127.20000000000002
59,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,54600,127.10000000000001
60,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54300,127.0
528,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54600,127.0
294,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,54500,126.9
296,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Adam Thielen,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54500,126.9
295,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54500,126.9
293,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,54500,126.9
298,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,54400,126.50000000000001
297,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,54400,126.50000000000001
61,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Cam Newton,Buffalo Bills,54400,126.4
529,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54500,126.4
299,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Doug Baldwin,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54300,126.4
300,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54100,126.30000000000001
62,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,54200,126.0
530,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54300,125.9
301,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54000,125.9
531,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54400,125.80000000000001
302,David Njoku,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54200,125.80000000000001
63,David Njoku,Alvin Kamara,Devontae Booker,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54100,125.80000000000001
64,Travis Kelce,Alvin Kamara,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54000,125.5
533,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,54200,125.5
532,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,54200,125.5
303,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53900,125.19999999999999
65,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53900,125.1
534,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,54100,125.0
535,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54100,125.0
66,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53800,124.9
536,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53800,124.9
304,Travis Kelce,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53700,124.69999999999999
305,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53800,124.6
537,Travis Kelce,David Njoku,Alvin Kamara,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,54000,124.5
68,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53700,124.5
67,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53700,124.5
538,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53900,124.19999999999999
69,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53600,124.1
306,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,53600,123.9
307,Travis Kelce,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53500,123.80000000000001
70,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53500,123.69999999999999
539,Travis Kelce,David Njoku,Devontae Booker,Christian McCaffrey,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53700,123.6
540,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,53700,123.6
308,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Kenny Golladay,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53400,123.4
71,Travis Kelce,Alvin Kamara,Devontae Booker,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53400,123.30000000000001
541,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Adam Thielen,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53600,123.1
309,Travis Kelce,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53300,123.0
310,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53300,123.0
542,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,53400,122.9
72,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,53200,122.70000000000002
73,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,53300,122.7
74,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,53300,122.7
543,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,53500,122.5
311,David Njoku,Alvin Kamara,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53200,122.5
312,Travis Kelce,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53100,122.4
544,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53200,122.4
75,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,53100,122.30000000000001
545,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53300,122.30000000000001
76,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53000,122.20000000000002
77,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52900,122.1
546,Travis Kelce,Antonio Gates,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53100,121.6
313,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Ryan Fitzpatrick,Buffalo Bills,52900,121.6
78,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52700,121.5
79,Travis Kelce,Devontae Booker,Isaiah Crowell,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52800,121.4
314,Travis Kelce,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52800,121.30000000000001
315,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52700,121.1
547,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,53000,121.1
316,Travis Kelce,Devontae Booker,Lamar Miller,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52600,120.70000000000002
548,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,52900,120.7
549,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,52900,120.7
80,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52600,120.6
550,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,52700,120.6
317,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52400,120.4
551,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52800,120.30000000000001
318,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52500,120.30000000000001
319,Travis Kelce,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52500,120.30000000000001
81,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,52500,120.1
552,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52500,120.1
82,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52400,119.80000000000001
83,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52300,119.6
320,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52300,119.5
554,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,52600,119.4
553,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52600,119.4
555,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52300,119.30000000000001
556,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52400,119.19999999999999
321,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52200,119.1
322,Travis Kelce,Devontae Booker,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52200,119.1
84,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52100,119.0
85,Travis Kelce,Devontae Booker,Isaiah Crowell,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52200,118.9
86,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,52200,118.9
87,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51900,118.80000000000001
323,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,52100,118.7
324,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,52100,118.7
557,Travis Kelce,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52100,118.5
88,Travis Kelce,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52000,118.30000000000001
325,Travis Kelce,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52000,118.20000000000002
326,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Doug Baldwin,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51900,118.19999999999999
558,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52200,118.1
327,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51700,118.1
328,Travis Kelce,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51800,118.0
89,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,51800,117.80000000000001
559,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,52000,117.6
560,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51900,117.4
90,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51600,117.30000000000001
91,Travis Kelce,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51700,117.20000000000002
329,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51500,117.0
330,Travis Kelce,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51600,116.9
561,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51700,116.80000000000001
92,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,51500,116.80000000000001
93,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51400,116.70000000000002
562,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,51800,116.7
563,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51500,116.6
331,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51300,116.5
332,Travis Kelce,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51400,116.4
94,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51300,116.30000000000001
564,Travis Kelce,Antonio Gates,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51600,116.0
95,David Njoku,Alvin Kamara,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51200,115.69999999999999
333,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51100,115.6
565,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,51400,115.6
335,Travis Kelce,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51200,115.5
334,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Tyreek Hill,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51200,115.5
566,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51200,115.1
96,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51000,115.1
98,Travis Kelce,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51100,115.0
97,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51100,115.0
336,David Njoku,Devontae Booker,Lamar Miller,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50900,114.80000000000001
567,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,51300,114.7
568,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,51300,114.7
569,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,51100,114.6
570,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,51000,114.5
99,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,50800,114.5
100,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50900,114.20000000000002
337,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50700,114.19999999999999
338,Travis Kelce,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50800,114.1
571,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50900,114.1
101,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50600,114.0
572,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50800,113.5
102,Antonio Gates,Alvin Kamara,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50700,113.4
573,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50700,113.4
339,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50600,113.4
103,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50400,113.20000000000002
340,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50400,113.1
574,Travis Kelce,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50600,112.9
105,David Njoku,Devontae Booker,Isaiah Crowell,Christian McCaffrey,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50500,112.70000000000002
104,Travis Kelce,Devontae Booker,Isaiah Crowell,Lamar Miller,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50500,112.70000000000002
342,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,50500,112.7
341,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,50500,112.7
343,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50200,112.5
106,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50200,112.4
575,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,50400,112.30000000000001
107,David Njoku,Phillip Lindsay,Devontae Booker,Lamar Miller,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,50300,112.20000000000002
344,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50100,112.1
