,1,2,3,4,5,6,7,8,9,Salary,Projection
353,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,41500,122.19999999999999
615,Travis Kelce,Antonio Gates,Isaiah Crowell,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,41500,122.1
354,Austin Hooper,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,41400,121.9
92,Antonio Gates,Isaiah Crowell,Nick Chubb,Adrian Peterson,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,41100,121.9
93,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Broncos,41000,121.7
94,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40900,121.5
616,Travis Kelce,Austin Hooper,Lamar Miller,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41300,121.5
355,Travis Kelce,Nick Chubb,Adrian Peterson,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41300,121.4
95,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,40800,121.2
617,Travis Kelce,Austin Hooper,Lamar Miller,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41200,121.19999999999999
618,Travis Kelce,Kyle Rudolph,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41200,121.19999999999999
356,Travis Kelce,Nick Chubb,Adrian Peterson,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41200,121.1
96,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40700,121.0
357,Austin Hooper,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,41000,120.9
619,Travis Kelce,Jeff Heuerman,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,41100,120.80000000000001
620,Travis Kelce,Austin Hooper,Isaiah Crowell,Nick Chubb,Demaryius Thomas,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,41100,120.80000000000001
621,Travis Kelce,Austin Hooper,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,41000,120.7
358,Travis Kelce,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,41100,120.5
97,Austin Hooper,Lamar Miller,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40600,120.5
622,Travis Kelce,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,40900,120.4
359,Austin Hooper,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40800,120.4
623,Travis Kelce,Austin Hooper,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40800,120.2
98,Travis Kelce,Isaiah Crowell,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40500,120.19999999999999
624,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40700,120.1
360,Austin Hooper,Lamar Miller,Nick Chubb,Anthony Miller,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40900,120.0
99,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,40400,120.0
625,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40600,119.80000000000001
100,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,40300,119.69999999999999
626,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40500,119.6
101,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40200,119.5
102,Austin Hooper,Lamar Miller,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,40200,119.5
361,Austin Hooper,Lamar Miller,Nick Chubb,Anthony Miller,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40700,119.5
627,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40400,119.30000000000001
362,Austin Hooper,Lamar Miller,Nick Chubb,Adam Humphries,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40600,119.2
363,Kyle Rudolph,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40600,119.2
103,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40100,119.19999999999999
104,Austin Hooper,Lamar Miller,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40000,119.0
364,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Broncos,40500,118.9
628,Travis Kelce,Austin Hooper,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,40300,118.9
365,Austin Hooper,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40400,118.69999999999999
105,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39900,118.60000000000001
630,Travis Kelce,Austin Hooper,Isaiah Crowell,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40200,118.5
629,Travis Kelce,Jeff Heuerman,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40200,118.5
366,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40300,118.4
367,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,40300,118.4
631,Travis Kelce,Austin Hooper,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,40100,118.4
106,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39800,118.30000000000001
368,Austin Hooper,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,40200,118.2
107,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39700,118.19999999999999
369,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40100,117.9
108,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39600,117.80000000000001
370,Austin Hooper,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,40000,117.7
109,Austin Hooper,Chris Carson,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39500,117.69999999999999
632,Travis Kelce,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39800,117.5
633,Travis Kelce,Austin Hooper,Nick Chubb,Peyton Barber,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39900,117.4
634,Austin Hooper,Antonio Gates,Lamar Miller,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39900,117.4
372,Austin Hooper,Isaiah Crowell,Nick Chubb,Anthony Miller,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39900,117.30000000000001
371,Antonio Gates,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39900,117.30000000000001
373,Austin Hooper,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Broncos,39800,117.1
635,Travis Kelce,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39600,117.0
374,Austin Hooper,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39700,116.9
110,Travis Kelce,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39400,116.9
637,Austin Hooper,Antonio Gates,Lamar Miller,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,39700,116.9
636,Travis Kelce,Austin Hooper,Nick Chubb,Peyton Barber,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39700,116.9
111,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39200,116.80000000000001
112,Austin Hooper,Nick Chubb,Peyton Barber,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39300,116.7
375,Austin Hooper,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,39600,116.6
376,Austin Hooper,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,39500,116.4
113,Austin Hooper,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39000,116.30000000000001
638,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Broncos,39500,116.3
114,Austin Hooper,Nick Chubb,Peyton Barber,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39100,116.2
639,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39400,116.1
640,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39300,115.80000000000001
377,Travis Kelce,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39400,115.69999999999999
641,Travis Kelce,Austin Hooper,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,39200,115.6
642,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,39200,115.6
378,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,39200,115.5
115,Austin Hooper,Lamar Miller,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38900,115.5
643,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,39100,115.30000000000001
117,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38800,115.1
116,Austin Hooper,Isaiah Crowell,Lamar Miller,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38800,115.1
644,Travis Kelce,Austin Hooper,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,39000,115.1
379,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,39000,115.0
118,Austin Hooper,Lamar Miller,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38700,115.0
119,Austin Hooper,Nick Chubb,Peyton Barber,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38600,114.9
380,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Chiefs,39100,114.7
645,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,38900,114.7
120,Austin Hooper,Nick Chubb,Peyton Barber,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38400,114.4
646,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,38800,114.4
121,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38500,114.30000000000001
647,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,38700,114.2
383,Travis Kelce,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38900,114.1
381,Antonio Gates,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,38900,114.1
382,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,38900,114.1
384,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38700,114.0
648,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,38600,113.9
385,Austin Hooper,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,38800,113.9
122,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38300,113.80000000000001
386,Austin Hooper,Nick Chubb,Adrian Peterson,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38600,113.69999999999999
123,Austin Hooper,Isaiah Crowell,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38200,113.6
387,Austin Hooper,Nick Chubb,Adrian Peterson,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38500,113.5
649,Travis Kelce,Antonio Gates,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38500,113.4
650,Austin Hooper,Kyle Rudolph,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38400,113.3
124,Antonio Gates,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38100,113.2
388,Austin Hooper,Nick Chubb,Adrian Peterson,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38400,113.19999999999999
125,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38000,112.9
651,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38300,112.9
652,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38300,112.9
126,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37900,112.80000000000001
653,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38200,112.7
389,Austin Hooper,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,38300,112.6
127,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37800,112.4
654,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38100,112.4
655,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38100,112.4
128,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37700,112.30000000000001
656,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38000,112.1
392,Austin Hooper,Chris Carson,Nick Chubb,Demaryius Thomas,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,38200,112.0
391,Kyle Rudolph,Nick Chubb,Adrian Peterson,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38200,112.0
390,Austin Hooper,Nick Chubb,Adrian Peterson,Zay Jones,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,38200,112.0
393,Antonio Gates,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Broncos,38100,111.9
394,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Broncos,38000,111.7
129,Austin Hooper,Lamar Miller,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37600,111.69999999999999
658,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,37900,111.5
657,Travis Kelce,Antonio Gates,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37900,111.5
659,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37700,111.4
395,Antonio Gates,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Cooper Kupp,Courtland Sutton,Cam Newton,Lions,37900,111.4
130,Antonio Gates,Nick Chubb,Peyton Barber,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37500,111.30000000000001
396,Austin Hooper,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Michael Crabtree,Cam Newton,Lions,37800,111.2
660,Travis Kelce,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37800,111.19999999999999
661,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37600,111.1
131,Austin Hooper,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37400,111.0
132,Jeff Heuerman,Nick Chubb,Peyton Barber,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37400,111.0
662,Austin Hooper,Antonio Gates,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37500,110.9
133,Austin Hooper,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37300,110.9
397,Austin Hooper,Lamar Miller,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37700,110.80000000000001
663,Austin Hooper,Jeff Heuerman,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37400,110.6
398,Austin Hooper,Lamar Miller,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37600,110.5
134,Jeff Heuerman,Nick Chubb,Peyton Barber,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,110.5
135,Austin Hooper,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,110.5
136,Austin Hooper,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37100,110.4
399,Austin Hooper,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37500,110.10000000000001
400,Austin Hooper,Chris Carson,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37400,110.0
664,Austin Hooper,Kyle Rudolph,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37300,109.8
401,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37300,109.69999999999999
137,Jeff Heuerman,Isaiah Crowell,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37000,109.69999999999999
138,Austin Hooper,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36800,109.5
402,Austin Hooper,Chris Carson,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,109.5
667,Austin Hooper,Jeff Heuerman,Lamar Miller,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,109.4
666,Austin Hooper,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,109.4
665,Jeff Heuerman,Kyle Rudolph,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37200,109.4
139,Austin Hooper,Devontae Booker,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36900,109.30000000000001
668,Austin Hooper,Kyle Rudolph,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37100,109.3
403,Austin Hooper,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,37100,109.19999999999999
140,Austin Hooper,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36600,109.0
141,Jeff Heuerman,Isaiah Crowell,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36700,108.9
670,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37000,108.9
669,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,37000,108.9
671,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36900,108.7
404,Austin Hooper,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36900,108.60000000000001
673,Austin Hooper,Jeff Heuerman,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36800,108.4
672,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36800,108.4
674,Austin Hooper,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36800,108.4
142,Jeff Heuerman,Isaiah Crowell,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36500,108.4
675,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36800,108.4
405,Austin Hooper,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36800,108.30000000000001
676,Austin Hooper,Antonio Gates,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36700,108.19999999999999
406,Austin Hooper,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36700,108.10000000000001
678,Austin Hooper,Jeff Heuerman,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36600,107.9
677,Austin Hooper,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36600,107.9
143,Austin Hooper,Isaiah Crowell,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,36400,107.80000000000001
407,Austin Hooper,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36600,107.80000000000001
679,Antonio Gates,Jeff Heuerman,Nick Chubb,Adrian Peterson,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36500,107.5
