Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295+AC0-89437,WR,Tim,Tim Jones,Jones,1.5333333545,9,4200,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-87432,WR,Cedric,Cedric Tillman,Tillman,0.8000000318,3,4200,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-173626,TE,Nate,Nate Adkins,Adkins,0.5500000119,2,4200,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-71352,WR,Mecole,Mecole Hardman,Hardman,0,3,4200,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-112455,WR,Xavier,Xavier Gipson,Gipson,0.8666666349,3,4200,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-90123,TE,Quintin,Quintin Morris,Morris,3.2000001272,3,4100,BUF+AEA-BAL,BUF,BAL,,,,,,TE/FLEX
107295+AC0-79987,WR,David,David Moore,Moore,0.9499999881,2,4100,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-65724,RB,JaMycal,JaMycal Hasty,Hasty,0.2333333294,3,4100,NE+AEA-SF,NE,SF,,,,,,RB/FLEX
107295+AC0-12538,D,Los Angeles,Los Angeles Rams,Rams,2,3,4100,LAR+AEA-CHI,LAR,CHI,,,,,,DEF
107295+AC0-12556,D,Houston,Houston Texans,Texans,7.3333333333,3,4100,JAC+AEA-HOU,HOU,JAC,,,,,,DEF
107295+AC0-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.2666666706,3,4100,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-119653,WR,Kayshon,Kayshon Boutte,Boutte,0.6999999881,1,4100,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-70501,RB,C.J.,C.J. Ham,Ham,0.1000000015,1,4100,MIN+AEA-GB,MIN,GB,,,,,,RB/FLEX
107295+AC0-83117,TE,Tanner,Tanner Hudson,Hudson,0.8000000119,1,4100,CIN+AEA-CAR,CIN,CAR,Q,Knee,,,,TE/FLEX
107295+AC0-137059,RB,Sean,Sean Tucker,Tucker,0.200000003,2,4100,PHI+AEA-TB,TB,PHI,,,,,,RB/FLEX
107295+AC0-92166,WR,Marcus,Marcus Jones,Jones,0,3,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-96269,RB,Owen,Owen Wright,Wright,0,1,4000,BUF+AEA-BAL,BAL,BUF,IR,Foot,,,,RB/FLEX
107295+AC0-112657,TE,Isaac,Isaac Rex,Rex,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-139284,RB,Frank,Frank Gore Jr.,Gore Jr.,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,RB/FLEX
107295+AC0-69655,TE,Stephen,Stephen Sullivan,Sullivan,1.6818181818,11,4000,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-110616,TE,Treyton,Treyton Welch,Welch,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-71706,TE,T.J.,T.J. Hockenson,Hockenson,11.4333333333,15,4000,MIN+AEA-GB,MIN,GB,NA,Knee +AC0- acl  mcl,,,,TE/FLEX
107295+AC0-86052,WR,Kadarius,Kadarius Toney,Toney,3.0384615385,13,4000,CLE+AEA-LV,CLE,LV,Q,Undisclosed,,,,WR/FLEX
107295+AC0-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-88109,RB,Gary,Gary Brightwell,Brightwell,3.0333334605,3,4000,CLE+AEA-LV,CLE,LV,,,,,,RB/FLEX
107295+AC0-86068,WR,Jacob,Jacob Copeland,Copeland,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-53303,RB,Matt,Matt Breida,Breida,2.5600001017,15,4000,NE+AEA-SF,SF,NE,,,,,,RB/FLEX
107295+AC0-86075,TE,Lucas,Lucas Krull,Krull,2.7857142857,7,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-94269,RB,Henry,Henry Pearson,Pearson,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,RB/FLEX
107295+AC0-59455,TE,Sammis,Sammis Reyes,Reyes,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-174148,RB,Carlos,Carlos Washington Jr.,Washington Jr.,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,RB/FLEX
107295+AC0-65607,TE,Jacob,Jacob Harris,Harris,,0,4000,PHI+AEA-TB,PHI,TB,IR,Concussion,,,,TE/FLEX
107295+AC0-165962,TE,Nikola,Nikola Kalinic,Kalinic,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,TE/FLEX
107295+AC0-112715,WR,Joshua,Joshua Cephus,Cephus,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-112737,WR,Isaiah,Isaiah Washington,Washington,,0,4000,BUF+AEA-BAL,BAL,BUF,Q,Undisclosed,,,,WR/FLEX
107295+AC0-92256,WR,Malik,Malik Knowles,Knowles,,0,4000,MIN+AEA-GB,MIN,GB,Q,Undisclosed,,,,WR/FLEX
107295+AC0-114787,RB,Terrell,Terrell Jennings,Jennings,,0,4000,NE+AEA-SF,NE,SF,,,,,,RB/FLEX
107295+AC0-24675,WR,Martavis,Martavis Bryant,Bryant,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-79979,WR,Jamal,Jamal Agnew,Agnew,3.0272726579,11,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-86125,WR,Brandon,Brandon Smith,Smith,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-79982,RB,Alex,Alex Armah,Armah,0.6999999881,4,4000,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-61555,WR,David,David Sills V,Sills V,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-30837,WR,Jordan,Jordan Matthews,Matthews,0,1,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-55414,WR,Cody,Cody Thompson,Thompson,0.75,2,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-69752,WR,Jalen,Jalen Virgil,Virgil,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-92283,WR,Phillip,Phillip Brooks,Brooks,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-110721,WR,Dayton,Dayton Wade,Wade,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-170113,TE,Kehinde,Kehinde Oginni,Oginni,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-94345,TE,Cole,Cole Turner,Turner,2.1875,8,4000,WAS+AEA-ARI,WAS,ARI,,,,,,TE/FLEX
107295+AC0-63625,RB,Nyheim,Nyheim Hines,Hines,,0,4000,CLE+AEA-LV,CLE,LV,IR,Knee +AC0- acl,,,,RB/FLEX
107295+AC0-155790,TE,Izaiah,Izaiah Gathings,Gathings,,0,4000,KC+AEA-LAC,KC,LAC,Q,Hamstring,,,,TE/FLEX
107295+AC0-71821,WR,Joe,Joe Reed,Reed,,0,4000,LAR+AEA-CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295+AC0-112780,WR,Jamari,Jamari Thrash,Thrash,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-53390,WR,Zach,Zach Pascal,Pascal,0.4333333439,9,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-94363,WR,Elijah,Elijah Cooks,Cooks,1.7666667302,3,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-92331,TE,Johnny,Johnny Lumpkin,Lumpkin,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-86192,WR,KJ,KJ Hamler,Hamler,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-24755,WR,Jamison,Jamison Crowder,Crowder,1,1,4000,WAS+AEA-ARI,WAS,ARI,O,Calf,,,,WR/FLEX
107295+AC0-86203,WR,Justin,Justin Shorter,Shorter,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-151737,TE,E.J.,E.J. Jenkins,Jenkins,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-32957,TE,Eric,Eric Tomlinson,Tomlinson,0,1,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-129219,RB,Israel,Israel Abanikanda,Abanikanda,1.8285714558,7,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,RB/FLEX
107295+AC0-149710,WR,Mike,Mike Strachan,Strachan,2.5,2,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-166095,RB,Cody,Cody Schrader,Schrader,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,RB/FLEX
107295+AC0-69836,WR,Collin,Collin Johnson,Johnson,1.6000000238,1,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-149708,TE,Zach,Zach Davidson,Davidson,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,TE/FLEX
107295+AC0-63697,TE,Brycen,Brycen Hopkins,Hopkins,2.0600000381,5,4000,LAR+AEA-CHI,LAR,CHI,,,,,,TE/FLEX
107295+AC0-112850,RB,Michael,Michael Wiley,Wiley,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-129240,WR,Tyler,Tyler Scott,Scott,2.1076922783,13,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-170206,TE,Rodney,Rodney Williams,Williams,0,3,4000,PIT+AEA-IND,PIT,IND,,,,,,TE/FLEX
107295+AC0-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,TE/FLEX
107295+AC0-57565,RB,Austin,Austin Walter,Walter,,0,4000,CLE+AEA-LV,LV,CLE,Q,Undisclosed,,,,RB/FLEX
107295+AC0-86238,TE,Zack,Zack Kuntz,Kuntz,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-155875,TE,Lincoln,Lincoln Sefcik,Sefcik,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-170208,WR,Kaden,Kaden Davis,Davis,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-170209,WR,Tyreik,Tyreik McAllister,McAllister,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-88290,WR,Jeshaun,Jeshaun Jones,Jones,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-170213,RB,Aaron,Aaron Shampklin,Shampklin,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-28907,WR,Alex,Alex Erickson,Erickson,4.1333334181,9,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-149742,RB,Nate,Nate McCrary,McCrary,,0,4000,MIN+AEA-GB,GB,MIN,Q,Undisclosed,,,,RB/FLEX
107295+AC0-202989,WR,Praise,Praise Olatoke,Olatoke,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-90353,WR,Jesse,Jesse Matthews,Matthews,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-12535,D,Indianapolis,Indianapolis Colts,Colts,6.3333333333,3,4000,PIT+AEA-IND,IND,PIT,,,,,,DEF
107295+AC0-53498,WR,Richie,Richie James Jr.,James Jr.,1.1923076923,13,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-92413,RB,Elijah,Elijah Mitchell,Mitchell,4,13,4000,NE+AEA-SF,SF,NE,IR,Hamstring,,,,RB/FLEX
107295+AC0-61693,TE,Danny,Danny Pinter,Pinter,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-71935,WR,Kendric,Kendric Pryor,Pryor,,0,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-131328,RB,Zach,Zach Evans,Evans,0.3799999952,5,4000,LAR+AEA-CHI,LAR,CHI,,,,,,RB/FLEX
107295+AC0-12546,D,Arizona,Arizona Cardinals,Cardinals,8.3333333333,3,4000,WAS+AEA-ARI,ARI,WAS,,,,,,DEF
107295+AC0-94481,WR,Deven,Deven Thompkins,Thompkins,1.5722221798,18,4000,CIN+AEA-CAR,CAR,CIN,Q,Hamstring,,,,WR/FLEX
107295+AC0-137488,RB,Rasheen,Rasheen Ali,Ali,,0,4000,BUF+AEA-BAL,BAL,BUF,IR,Neck,,,,RB/FLEX
107295+AC0-71957,WR,Quintez,Quintez Cephus,Cephus,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-184599,WR,Leon,Leon Johnson,Johnson,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-90390,TE,Dallin,Dallin Holker,Holker,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-33047,WR,Chris,Chris Moore,Moore,3.8199999491,15,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-102696,WR,John,John Metchie III,Metchie III,2.0666666667,15,4000,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-90408,WR,Dax,Dax Milne,Milne,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-92465,WR,Sean,Sean Ryan,Ryan,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-53562,RB,Nick,Nick Chubb,Chubb,10.5500001907,2,4000,CLE+AEA-LV,CLE,LV,NA,Knee +AC0- acl  mcl,,,,RB/FLEX
107295+AC0-86341,RB,Xazavian,Xazavian Valladay,Valladay,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,RB/FLEX
107295+AC0-102735,TE,Trey,Trey Knox,Knox,,0,4000,MIN+AEA-GB,MIN,GB,Q,Undisclosed,,,,TE/FLEX
107295+AC0-168277,WR,Latreal,Latreal Jones,Jones,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-41305,WR,Zay,Zay Jones,Jones,6.1099998474,10,4000,WAS+AEA-ARI,ARI,WAS,IR,Suspension,,,,WR/FLEX
107295+AC0-90458,RB,Troy,Troy Hairston,Hairston,,0,4000,JAC+AEA-HOU,HOU,JAC,,,,,,RB/FLEX
107295+AC0-133473,WR,Marcus,Marcus Rosemy+AC0-Jacksaint,Rosemy+AC0-Jacksaint,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-88421,WR,Daewood,Daewood Davis,Davis,,0,4000,CIN+AEA-CAR,CAR,CIN,Q,Thigh,,,,WR/FLEX
107295+AC0-153957,TE,Zaire,Zaire Mitchell+AC0-Paden,Mitchell+AC0-Paden,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,TE/FLEX
107295+AC0-102762,RB,Kevin,Kevin Harris,Harris,4.9499998093,4,4000,NE+AEA-SF,NE,SF,,,,,,RB/FLEX
107295+AC0-133487,RB,Daijun,Daijun Edwards,Edwards,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-90483,TE,Bernhard,Bernhard Raimann,Raimann,0,2,4000,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-22898,RB,Brandon,Brandon Bolden,Bolden,2.2200000763,5,4000,CLE+AEA-LV,LV,CLE,,,,,,RB/FLEX
107295+AC0-110978,RB,Evan,Evan Hull,Hull,1.2000000477,1,4000,PIT+AEA-IND,IND,PIT,,,,,,RB/FLEX
107295+AC0-90501,WR,Julian,Julian Hicks,Hicks,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-70023,WR,Cornell,Cornell Powell,Powell,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-102796,WR,Ricky,Ricky Pearsall,Pearsall,,0,4000,NE+AEA-SF,SF,NE,IR,Chest,,,,WR/FLEX
107295+AC0-88463,WR,Johnny,Johnny Johnson III,Johnson III,,0,4000,JAC+AEA-HOU,HOU,JAC,,,,,,WR/FLEX
107295+AC0-43416,WR,Trent,Trent Taylor,Taylor,+AC0-0.1692307729,13,4000,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-70043,TE,Cole,Cole Fotheringham,Fotheringham,1.1000000238,1,4000,JAC+AEA-HOU,HOU,JAC,,,,,,TE/FLEX
107295+AC0-90522,TE,Cameron,Cameron Latu,Latu,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,TE/FLEX
107295+AC0-92573,TE,Travis,Travis Vokolek,Vokolek,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,TE/FLEX
107295+AC0-92575,RB,Isiah,Isiah Pacheco,Pacheco,14.1999998093,2,4000,KC+AEA-LAC,KC,LAC,IR,Lower leg,,,,RB/FLEX
107295+AC0-94625,WR,Jalen,Jalen Reagor,Reagor,2.5,10,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-80289,WR,Kendrick,Kendrick Bourne,Bourne,10.1875,8,4000,NE+AEA-SF,NE,SF,NA,Knee +AC0- acl,,,,WR/FLEX
107295+AC0-80294,TE,Anthony,Anthony Firkser,Firkser,1.2999999523,1,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,TE/FLEX
107295+AC0-43433,RB,Boston,Boston Scott,Scott,0.9857142993,14,4000,PIT+AEA-IND,PIT,IND,Q,Undisclosed,,,,RB/FLEX
107295+AC0-80299,RB,Patrick,Patrick Ricard,Ricard,0,1,4000,BUF+AEA-BAL,BAL,BUF,,,,,,RB/FLEX
107295+AC0-102831,TE,Davis,Davis Allen,Allen,0,1,4000,LAR+AEA-CHI,LAR,CHI,Q,Back,,,,TE/FLEX
107295+AC0-111022,WR,Terique,Terique Owens,Owens,,0,4000,NE+AEA-SF,SF,NE,Q,Hand,,,,WR/FLEX
107295+AC0-92590,RB,Raheem,Raheem Blackshear,Blackshear,0,3,4000,CIN+AEA-CAR,CAR,CIN,,,,,,RB/FLEX
107295+AC0-102836,WR,Joseph,Joseph Ngata,Ngata,,0,4000,PHI+AEA-TB,PHI,TB,Q,Ankle,,,,WR/FLEX
107295+AC0-92606,WR,Bo,Bo Melton,Melton,0.400000006,2,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-55748,WR,James,James Washington,Washington,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-113096,WR,Xavier,Xavier Smith,Smith,0,1,4000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-88525,WR,Kawaan,Kawaan Baker,Baker,,0,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-117201,WR,Isaiah,Isaiah Winstead,Winstead,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-90583,WR,Tyrell,Tyrell Shavers,Shavers,,0,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-88536,WR,Cephus,Cephus Johnson III,Johnson III,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-133599,RB,Emani,Emani Bailey,Bailey,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,RB/FLEX
107295+AC0-63967,WR,Lucky,Lucky Jackson,Jackson,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-80353,TE,Robert,Robert Tonyan,Tonyan,1.3916667302,12,4000,MIN+AEA-GB,MIN,GB,,,,,,TE/FLEX
107295+AC0-88547,WR,Jalen,Jalen Wayne,Wayne,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-102882,WR,Anthony,Anthony Gould,Gould,0,2,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-14820,RB,Nick,Nick Bellore,Bellore,0,2,4000,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-129508,WR,Duece,Duece Watts,Watts,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-31207,TE,C.J.,C.J. Uzomah,Uzomah,2.2571428844,7,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-102893,RB,Tyrion,Tyrion Davis+AC0-Price,Davis+AC0-Price,1.0499999523,2,4000,PHI+AEA-TB,PHI,TB,,,,,,RB/FLEX
107295+AC0-156152,WR,Tejhaun,Tejhaun Palmer,Palmer,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-41475,WR,John,John Ross III,Ross III,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-92677,WR,Zavier,Zavier Scott,Scott,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-90628,TE,Griffin,Griffin Hebert,Hebert,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-102922,WR,Ramel,Ramel Keyton,Keyton,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-201230,RB,Dylan,Dylan Laube,Laube,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,RB/FLEX
107295+AC0-94737,RB,Jarveon,Jarveon Howard,Howard,,0,4000,MIN+AEA-GB,GB,MIN,Q,Undisclosed,,,,RB/FLEX
107295+AC0-6672,TE,Marcedes,Marcedes Lewis,Lewis,1.3624999523,8,4000,LAR+AEA-CHI,CHI,LAR,,,,,,TE/FLEX
107295+AC0-160278,TE,Zach,Zach Heins,Heins,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,TE/FLEX
107295+AC0-160292,WR,Jaxon,Jaxon Janke,Janke,,0,4000,JAC+AEA-HOU,HOU,JAC,Q,Undisclosed,,,,WR/FLEX
107295+AC0-201257,WR,Devron,Devron Harper,Harper,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-201263,WR,Kyle,Kyle Sheets,Sheets,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-102957,WR,John,John Jackson III,Jackson III,,0,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-201261,WR,Jermaine,Jermaine Jackson,Jackson,,0,4000,NO+AEA-ATL,NO,ATL,Q,Undisclosed,,,,WR/FLEX
107295+AC0-14895,TE,Patrick,Patrick Scales,Scales,0,3,4000,LAR+AEA-CHI,CHI,LAR,IR,Back,,,,TE/FLEX
107295+AC0-102960,RB,D.J.,D.J. Williams,Williams,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,RB/FLEX
107295+AC0-57909,RB,Marlon,Marlon Mack,Mack,,0,4000,WAS+AEA-ARI,ARI,WAS,Q,Achilles,,,,RB/FLEX
107295+AC0-201283,WR,David,David White Jr.,White Jr.,,0,4000,JAC+AEA-HOU,JAC,HOU,IR,Knee +AC0- acl,,,,WR/FLEX
107295+AC0-201282,WR,Wayne,Wayne Ruby,Ruby,,0,4000,JAC+AEA-HOU,JAC,HOU,Q,Undisclosed,,,,WR/FLEX
107295+AC0-201281,RB,Jalen,Jalen Jackson,Jackson,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,RB/FLEX
107295+AC0-102980,RB,Austin,Austin Jones,Jones,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,RB/FLEX
107295+AC0-201284,WR,Brevin,Brevin Easton,Easton,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-86601,RB,SaRodorick,SaRodorick Thompson Jr.,Thompson Jr.,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,RB/FLEX
107295+AC0-86612,TE,Brayden,Brayden Willis,Willis,0,1,4000,NE+AEA-SF,SF,NE,,,,,,TE/FLEX
107295+AC0-62042,WR,Deon,Deon Cain,Cain,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,WR/FLEX
107295+AC0-64097,TE,La'Michael,La'Michael Pettway,Pettway,,0,4000,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-201313,WR,JJ,JJ Laap,Laap,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-66155,TE,Michael,Michael Jacobson,Jacobson,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-88685,WR,Austin,Austin Trammell,Trammell,0.207142864,14,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-103020,WR,Puka,Puka Nacua,Nacua,6.1999998093,1,4000,LAR+AEA-CHI,LAR,CHI,IR,Knee +AC0- pcl,,,,WR/FLEX
107295+AC0-139884,TE,Jordan,Jordan Murray,Murray,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,TE/FLEX
107295+AC0-88699,RB,Jaret,Jaret Patterson,Patterson,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-201342,RB,Chris,Chris Collier,Collier,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,RB/FLEX
107295+AC0-201341,WR,Jelani,Jelani Baker,Baker,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-201345,TE,Mike,Mike Rigerman,Rigerman,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,TE/FLEX
107295+AC0-201344,WR,DeAngelo,DeAngelo Hardy,Hardy,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-94855,RB,Jacob,Jacob Kibodi,Kibodi,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-70282,WR,Demetric,Demetric Felton,Felton,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-86671,WR,Drake,Drake Stoops,Stoops,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,WR/FLEX
107295+AC0-86687,WR,Hollywood,Hollywood Brown,Brown,8.3999997652,13,4000,KC+AEA-LAC,KC,LAC,IR,Shoulder,,,,WR/FLEX
107295+AC0-55970,RB,Royce,Royce Freeman,Freeman,5.0777778625,9,4000,CLE+AEA-LV,CLE,LV,,,,,,RB/FLEX
107295+AC0-103081,TE,Austin,Austin Stogner,Stogner,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-94888,TE,Messiah,Messiah Swinson,Swinson,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-86703,WR,Tanner,Tanner Knue,Knue,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-96942,WR,Keelan,Keelan Doss,Doss,3.1500000954,2,4000,CLE+AEA-LV,LV,CLE,Q,Undisclosed,,,,WR/FLEX
