Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65568-71920,RB,Corey,Corey Taylor,Taylor,,,4500,DEN@CLE,CLE,DEN,,,,,,RB/FLEX
65568-12531,D,Denver,Denver Broncos,Broncos,7.166666666666667,6,4500,DEN@CLE,DEN,CLE,,,,,,DEF
65568-94453,RB,Darwin,Darwin Thompson,Thompson,5.94000015258789,5,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
65568-12535,D,Indianapolis,Indianapolis Colts,Colts,8,6,4500,IND@SF,IND,SF,,,,,,DEF
65568-53498,WR,Richie,Richie James,James,5.290000152587891,10,4500,IND@SF,SF,IND,IR,Knee,,,,WR/FLEX
65568-45307,WR,Rodney,Rodney Adams,Adams,0,2,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-88317,RB,Javon,Javon Leake,Leake,0,1,4500,DET@LAR,DET,LAR,,,,,,RB/FLEX
65568-69884,RB,Darius,Darius Anderson,Anderson,0,1,4500,IND@SF,IND,SF,,,,,,RB/FLEX
65568-28930,RB,James,James White,White,8.40000025431315,3,4500,NYJ@NE,NE,NYJ,IR,Hip,,,,RB/FLEX
65568-41221,WR,Andre,Andre Patton,Patton,0,2,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-65798,WR,Siaosi,Siaosi Mariner,Mariner,,,4500,CIN@BAL,BAL,CIN,,,,,,WR/FLEX
65568-12553,D,Carolina,Carolina Panthers,Panthers,7,6,4500,CAR@NYG,CAR,NYG,,,,,,DEF
65568-71955,RB,Mason,Mason Stokke,Stokke,,,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65568-71957,WR,Quintez,Quintez Cephus,Cephus,8.38000030517578,5,4500,DET@LAR,DET,LAR,IR,Collarbone,,,,WR/FLEX
65568-86295,RB,Michael,Michael Warren,Warren,0,2,4500,DET@LAR,DET,LAR,Q,Undisclosed,,,,RB/FLEX
65568-71962,RB,Garrett,Garrett Groshek,Groshek,,,4500,PHI@LV,LV,PHI,,,,,,RB/FLEX
65568-71974,WR,Malcolm,Malcolm Perry,Perry,2.2444445292154946,9,4500,NYJ@NE,NE,NYJ,IR,Foot,,,,WR/FLEX
65568-90408,WR,Dax,Dax Milne,Milne,0.550000011920929,2,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65568-57651,WR,Travis,Travis Fulgham,Fulgham,8.075000127156576,12,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65568-24891,RB,Chris,Chris Thompson,Thompson,4.657142639160156,7,4500,CHI@TB,CHI,TB,,,,,,RB/FLEX
65568-45371,WR,Darius,Darius Phillips,Phillips,0,6,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-24929,WR,Kelvin,Kelvin Benjamin,Benjamin,,,4500,CAR@NYG,NYG,CAR,,,,,,WR/FLEX
65568-94567,RB,Otis,Otis Anderson,Anderson,,,4500,DET@LAR,LAR,DET,,,,,,RB/FLEX
65568-41319,WR,Jeff,Jeff Badet,Badet,0,2,4500,ATL@MIA,ATL,MIA,Q,Lower leg,,,,WR/FLEX
65568-33137,WR,Justin,Justin Hardy,Hardy,,,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-70019,RB,Tavien,Tavien Feaster,Feaster,0,1,4500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX
65568-70023,WR,Cornell,Cornell Powell,Powell,,,4500,KC@TEN,KC,TEN,,,,,,WR/FLEX
65568-47501,WR,Marken,Marken Michel,Michel,0,2,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65568-43416,WR,Trent,Trent Taylor,Taylor,1.2363636710427024,11,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-41370,WR,Trevor,Trevor Davis,Davis,0,2,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-72091,RB,Raymond,Raymond Calais,Calais,0,5,4500,DET@LAR,LAR,DET,IR,Foot,,,,RB/FLEX
65568-41371,RB,Khalfani,Khalfani Muhammad,Muhammad,0,1,4500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX
65568-72103,RB,Trey,Trey Ragas,Ragas,,,4500,PHI@LV,LV,PHI,,,,,,RB/FLEX
65568-43433,RB,Boston,Boston Scott,Scott,1.5,1,4500,PHI@LV,PHI,LV,,,,,,RB/FLEX
65568-80299,RB,Patrick,Patrick Ricard,Ricard,1.1999999682108562,3,4500,CIN@BAL,BAL,CIN,,,,,,RB/FLEX
65568-63919,WR,Bailey,Bailey Gaither,Gaither,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65568-147899,RB,Darius,Darius Clark,Clark,,,4500,CAR@NYG,CAR,NYG,Q,Knee,,,,RB/FLEX
65568-72133,WR,Antoine,Antoine Wesley,Wesley,0,1,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-55750,WR,Chris,Chris Lacy,Lacy,0,1,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-86472,WR,John,John Hightower,Hightower,2.3799999237060545,10,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-96714,WR,Travis,Travis Toivonen,Toivonen,,,4500,CAR@NYG,NYG,CAR,,,,,,WR/FLEX
65568-88525,WR,Kawaan,Kawaan Baker,Baker,,,4500,NO@SEA,NO,SEA,,,,,,WR/FLEX
65568-31184,RB,Jonathan,Jonathan Williams,Williams,0.8666666348775228,3,4500,WAS@GB,WAS,GB,,,,,,RB/FLEX
65568-41430,WR,Devin,Devin Ross,Ross,0,1,4500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX
65568-14820,RB,Nick,Nick Bellore,Bellore,0.6333333253860474,3,4500,NO@SEA,SEA,NO,,,,,,RB/FLEX
65568-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,5.6200000762939455,5,4500,IND@SF,SF,IND,,,,,,RB/FLEX
65568-88590,RB,Scottie,Scottie Phillips,Phillips,2.0999999046325684,1,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65568-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.3,5,4500,ATL@MIA,ATL,MIA,,,,,,RB/FLEX
65568-96798,RB,Josh,Josh Johnson,Johnson,,,4500,NO@SEA,SEA,NO,,,,,,RB/FLEX
65568-72235,WR,Damon,Damon Hazelton,Hazelton,,,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65568-70206,RB,Jason,Jason Huntley,Huntley,0.48000001907348633,5,4500,PHI@LV,PHI,LV,,,,,,RB/FLEX
65568-150090,WR,Cade,Cade Johnson,Johnson,,,4500,NO@SEA,SEA,NO,,,,,,WR/FLEX
65568-62042,WR,Deon,Deon Cain,Cain,0,1,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-88685,WR,Austin,Austin Trammell,Trammell,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-94850,WR,Jhamon,Jhamon Ausbon,Ausbon,,,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-55940,WR,Chad,Chad Hansen,Hansen,7.619999694824219,5,4500,DET@LAR,DET,LAR,Q,Undisclosed,,,,WR/FLEX
65568-55941,RB,Patrick,Patrick Laird,Laird,1.8888888888888888,9,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65568-27273,RB,Andy,Andy Janovich,Janovich,2.6666666666666665,3,4500,DEN@CLE,CLE,DEN,IR,Hamstring,,,,RB/FLEX
65568-53913,WR,Cody,Cody Hollister,Hollister,1.7000000476837158,1,4500,KC@TEN,TEN,KC,Q,Ankle,,,,WR/FLEX
65568-47780,WR,Taywan,Taywan Taylor,Taylor,0,2,4500,HOU@ARI,HOU,ARI,Q,Undisclosed,,,,WR/FLEX
65568-64175,WR,Hakeem,Hakeem Butler,Butler,0,2,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-96942,WR,Keelan,Keelan Doss,Doss,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-58041,RB,Mike,Mike Boone,Boone,0.800000011920929,1,4500,DEN@CLE,DEN,CLE,,,,,,RB/FLEX
65568-33472,RB,C.J.,C.J. Prosise,Prosise,2.0399999618530273,5,4500,CHI@TB,TB,CHI,,,,,,RB/FLEX
65568-27338,RB,Rex,Rex Burkhead,Burkhead,0.5,4,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65568-64205,WR,Jalen,Jalen McCleskey,McCleskey,0,1,4500,NO@SEA,NO,SEA,Q,Hamstring,,,,WR/FLEX
65568-53967,RB,Nick,Nick Bawden,Bawden,0,1,4500,NYJ@NE,NYJ,NE,,,,,,RB/FLEX
65568-88793,RB,Stevie,Stevie Scott III,Scott III,,,4500,DEN@CLE,DEN,CLE,,,,,,RB/FLEX
65568-64222,RB,Jordan,Jordan Glasgow,Glasgow,0,2,4500,IND@SF,IND,SF,IR,Concussion,,,,RB/FLEX
65568-29411,TE,Pharaoh,Pharaoh Brown,Brown,2.9600000381469727,5,4500,HOU@ARI,HOU,ARI,,,,,,TE/FLEX
65568-56041,RB,Khari,Khari Blasingame,Blasingame,1.1800000190734863,5,4500,KC@TEN,TEN,KC,Q,Shoulder,,,,RB/FLEX
65568-64242,WR,Keke,Keke Coutee,Coutee,8.8125,8,4500,IND@SF,IND,SF,,,,,,WR/FLEX
65568-56051,WR,Caleb,Caleb Scott,Scott,,,4500,PHI@LV,LV,PHI,Q,Undisclosed,,,,WR/FLEX
65568-54010,RB,Brian,Brian Hill,Hill,5.181250095367432,16,4500,KC@TEN,TEN,KC,,,,,,RB/FLEX
65568-64252,WR,Tony,Tony Brown,Brown,0,1,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65568-56064,RB,Bo,Bo Scarbrough,Scarbrough,1.5499999523162842,2,4500,PHI@LV,LV,PHI,,,,,,RB/FLEX
65568-92932,RB,Javian,Javian Hawkins,Hawkins,,,4500,DET@LAR,LAR,DET,,,,,,RB/FLEX
65568-41741,WR,DaeSean,DaeSean Hamilton,Hamilton,4.233333269755046,12,4500,DEN@CLE,DEN,CLE,IR,Knee - acl,,,,WR/FLEX
65568-94993,RB,Pooka,Pooka Williams Jr.,Williams Jr.,,,4500,CIN@BAL,CIN,BAL,,,,,,RB/FLEX
65568-56099,RB,Cullen,Cullen Gillaspia,Gillaspia,0.550000011920929,2,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65568-43826,WR,Tommylee,Tommylee Lewis,Lewis,0.48000001907348633,5,4500,NO@SEA,NO,SEA,Q,Undisclosed,,,,WR/FLEX
65568-72515,TE,Ian,Ian Thomas,Thomas,3.4,5,4500,CAR@NYG,CAR,NYG,,,,,,TE/FLEX
65568-31561,WR,Donte,Donte Moncrief,Moncrief,0.40000001589457196,6,4500,HOU@ARI,HOU,ARI,Q,Undisclosed,,,,WR/FLEX
65568-56142,WR,Juwann,Juwann Winfree,Winfree,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65568-64350,WR,Jeff,Jeff Smith,Smith,1.933333396911621,3,4500,NYJ@NE,NYJ,NE,,,,,,WR/FLEX
65568-93023,RB,Jermar,Jermar Jefferson,Jefferson,,,4500,DET@LAR,DET,LAR,,,,,,RB/FLEX
65568-64357,WR,Michael,Michael Walker,Walker,0,2,4500,PHI@LV,PHI,LV,Q,Undisclosed,,,,WR/FLEX
65568-72552,WR,Branden,Branden Mack,Mack,,,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-31602,WR,Fred,Fred Brown,Brown,0,1,4500,KC@TEN,TEN,KC,,,,,,WR/FLEX
65568-41867,RB,Jordan,Jordan Wilkins,Wilkins,0,1,4500,IND@SF,IND,SF,Q,Illness,,,,RB/FLEX
65568-25513,WR,Darius,Darius Jennings,Jennings,0,1,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-54186,WR,A.J.,A.J. Richardson,Richardson,0,2,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-45997,WR,Keith,Keith Kirkwood,Kirkwood,0.8999999761581421,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-72627,RB,Patrick,Patrick Taylor,Taylor,,,4500,WAS@GB,GB,WAS,,,,,,RB/FLEX
65568-43973,RB,Keith,Keith Smith,Smith,1.0199999809265137,5,4500,ATL@MIA,ATL,MIA,,,,,,RB/FLEX
65568-93134,RB,Deon,Deon Jackson,Jackson,,,4500,IND@SF,IND,SF,,,,,,RB/FLEX
65568-72669,WR,Isaiah,Isaiah Wright,Wright,2.7333332697550454,12,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65568-41954,WR,Victor,Victor Bolden,Bolden,0,1,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-72676,RB,Troymaine,Troymaine Pope,Pope,3.950000047683716,4,4500,CHI@TB,TB,CHI,Q,Undisclosed,,,,RB/FLEX
65568-72693,RB,Adrian,Adrian Killins,Killins,-0.25,2,4500,DEN@CLE,DEN,CLE,IR,Ankle,,,,RB/FLEX
65568-70663,WR,Frank,Frank Darby,Darby,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-41997,WR,River,River Cracraft,Cracraft,1.4199999809265136,5,4500,IND@SF,SF,IND,,,,,,WR/FLEX
65568-72718,RB,Benny,Benny LeMay,LeMay,0,1,4500,IND@SF,IND,SF,,,,,,RB/FLEX
65568-70680,WR,Jalen,Jalen Camp,Camp,,,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65568-42046,TE,Durham,Durham Smythe,Smythe,2.9399999618530273,5,4500,ATL@MIA,MIA,ATL,,,,,,TE/FLEX
65568-148546,WR,Darece,Darece Roberson Jr.,Roberson Jr.,,,4500,NO@SEA,SEA,NO,,,,,,WR/FLEX
65568-89157,RB,Caleb,Caleb Huntley,Huntley,,,4500,ATL@MIA,ATL,MIA,O,Undisclosed,,,,RB/FLEX
65568-44103,RB,Elijah,Elijah McGuire,McGuire,0,1,4500,KC@TEN,KC,TEN,,,,,,RB/FLEX
65568-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,,,4500,NYJ@NE,NYJ,NE,,,,,,WR/FLEX
65568-72780,RB,Josh,Josh Hokit,Hokit,0,1,4500,IND@SF,SF,IND,,,,,,RB/FLEX
65568-68686,WR,C.J.,C.J. Saunders,Saunders,,,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,3.9580001831054688,10,4500,ATL@MIA,MIA,ATL,IR,Hamstring,,,,WR/FLEX
65568-70749,WR,Ryan,Ryan Becker,Becker,0,2,4500,ATL@MIA,ATL,MIA,IR,Undisclosed,,,,WR/FLEX
65568-64627,WR,Scotty,Scotty Washington,Washington,0,1,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-52345,WR,Brandon,Brandon Powell,Powell,1.5733333587646485,15,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65568-64634,WR,Alex,Alex Bachman,Bachman,0,1,4500,CAR@NYG,NYG,CAR,Q,Undisclosed,,,,WR/FLEX
65568-83083,WR,Justin,Justin Watson,Watson,2.5799999237060547,5,4500,CHI@TB,TB,CHI,NA,Knee,,,,WR/FLEX
65568-83086,WR,Daurice,Daurice Fountain,Fountain,1.099999984105428,3,4500,KC@TEN,KC,TEN,,,,,,WR/FLEX
65568-89230,RB,Cam,Cam Akers,Akers,9.266666666666667,15,4500,DET@LAR,LAR,DET,IR,Achilles,,,,RB/FLEX
65568-42142,RB,Jordan,Jordan Howard,Howard,3.7750000953674316,8,4500,PHI@LV,PHI,LV,,,,,,RB/FLEX
65568-25760,WR,Allen,Allen Hurns,Hurns,0,1,4500,ATL@MIA,MIA,ATL,IR,Wrist,,,,WR/FLEX
65568-91305,WR,Jeremiah,Jeremiah Haydel,Haydel,,,4500,DET@LAR,LAR,DET,,,,,,WR/FLEX
65568-52397,RB,Devante,Devante Downs,Downs,0,1,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65568-52405,WR,Jalen,Jalen Hurd,Hurd,0,1,4500,IND@SF,SF,IND,IR,Knee,,,,WR/FLEX
65568-52409,RB,Jakob,Jakob Johnson,Johnson,1.6875,8,4500,NYJ@NE,NE,NYJ,,,,,,RB/FLEX
65568-52410,WR,Josh,Josh Malone,Malone,1.2000000476837158,4,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-89287,WR,Tamorrion,Tamorrion Terry,Terry,,,4500,NO@SEA,SEA,NO,,,,,,WR/FLEX
65568-64718,WR,Kai,Kai Locksley,Locksley,,,4500,ATL@MIA,MIA,ATL,,,,,,WR/FLEX
65568-40148,WR,Ishmael,Ishmael Hyman,Hyman,0,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0.4000000059604645,2,4500,NO@SEA,SEA,NO,,,,,,WR/FLEX
65568-70868,RB,Damarea,Damarea Crockett,Crockett,0.699999988079071,1,4500,DEN@CLE,DEN,CLE,,,,,,RB/FLEX
65568-130265,WR,John,John Hurst,Hurst,,,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65568-130268,WR,Josh,Josh Pearson,Pearson,,,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65568-68835,RB,CJ,CJ Marable,Marable,,,4500,CHI@TB,CHI,TB,,,,,,RB/FLEX
65568-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,0,1,4500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX
65568-130274,WR,Isaiah,Isaiah Coulter,Coulter,,,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-130276,WR,Mason,Mason Kinsey,Kinsey,0,1,4500,KC@TEN,TEN,KC,,,,,,WR/FLEX
65568-130279,WR,Matt,Matt Cole,Cole,0,1,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-40167,RB,Gus,Gus Edwards,Edwards,7.316666497124566,18,4500,CIN@BAL,BAL,CIN,IR,Knee - acl,,,,RB/FLEX
65568-64744,RB,Josh,Josh Adams,Adams,4.7999997820172995,7,4500,NYJ@NE,NYJ,NE,,,,,,RB/FLEX
65568-11504,WR,Andre,Andre Roberts,Roberts,0.3333333333333333,6,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65568-44280,WR,JoJo,JoJo Natson,Natson,0.07500000298023224,4,4500,DEN@CLE,CLE,DEN,,,,,,WR/FLEX
65568-72955,WR,Antonio,Antonio Nunn,Nunn,,,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-29949,WR,Marvin,Marvin Hall,Hall,4.6636362942782315,11,4500,NYJ@NE,NE,NYJ,Q,Undisclosed,,,,WR/FLEX
65568-89342,WR,Jonathan,Jonathan Adams Jr.,Adams Jr.,,,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-130309,WR,J.J.,J.J. Koski,Koski,0,2,4500,DET@LAR,LAR,DET,,,,,,WR/FLEX
65568-130315,WR,Chris,Chris Rowland,Rowland,0,2,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-130317,WR,Juwan,Juwan Green,Green,0,1,4500,ATL@MIA,ATL,MIA,,,,,,WR/FLEX
65568-130318,RB,Mikey,Mikey Daniel,Daniel,0,1,4500,CAR@NYG,CAR,NYG,,,,,,RB/FLEX
65568-130320,WR,Aaron,Aaron Parker,Parker,0,1,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-64786,RB,Ryquell,Ryquell Armstead,Armstead,0,2,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-72981,WR,Aleva,Aleva Hifo,Hifo,,,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-130326,WR,Manasseh,Manasseh Bailey,Bailey,0,1,4500,NYJ@NE,NYJ,NE,,,,,,WR/FLEX
65568-34073,TE,Ryan,Ryan Griffin,Griffin,1.7799999237060546,5,4500,NYJ@NE,NYJ,NE,,,,,,TE/FLEX
65568-68890,WR,Devin,Devin Gray,Gray,0,1,4500,CIN@BAL,BAL,CIN,,,,,,WR/FLEX
65568-130335,WR,Reggie,Reggie Begelton,Begelton,,,4500,WAS@GB,GB,WAS,,,,,,WR/FLEX
65568-60704,WR,Derrick,Derrick Dillon,Dillon,0,1,4500,CAR@NYG,NYG,CAR,Q,Undisclosed,,,,WR/FLEX
65568-29985,WR,Jaydon,Jaydon Mickens,Mickens,0,5,4500,CHI@TB,TB,CHI,,,,,,WR/FLEX
65568-130336,RB,Sandro,Sandro Platzgummer,Platzgummer,0,1,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65568-130338,WR,Rysen,Rysen John,John,0,1,4500,CAR@NYG,NYG,CAR,IR,Ankle,,,,WR/FLEX
65568-68901,RB,Gerrid,Gerrid Doaks,Doaks,,,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65568-91428,WR,Tarik,Tarik Black,Black,,,4500,IND@SF,IND,SF,,,,,,WR/FLEX
65568-91431,RB,Ben,Ben Mason,Mason,,,4500,NYJ@NE,NE,NYJ,,,,,,RB/FLEX
65568-130345,WR,Michael,Michael Dereus,Dereus,0,1,4500,CIN@BAL,BAL,CIN,,,,,,WR/FLEX
65568-89384,WR,DeMichael,DeMichael Harris,Harris,2.9166666666666665,6,4500,IND@SF,IND,SF,,,,,,WR/FLEX
65568-130350,WR,Jaylon,Jaylon Moore,Moore,0,1,4500,CIN@BAL,BAL,CIN,,,,,,WR/FLEX
65568-64828,WR,Chris,Chris Finke,Finke,0,1,4500,KC@TEN,KC,TEN,Q,Undisclosed,,,,WR/FLEX
65568-64835,RB,Dexter,Dexter Williams,Williams,0.4000000059604645,2,4500,CAR@NYG,NYG,CAR,,,,,,RB/FLEX
65568-52553,WR,De'Mornay,De'Mornay Pierson-El,Pierson-El,,,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-54606,WR,John,John Brown,Brown,7.825000127156575,12,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-52560,WR,Geronimo,Geronimo Allison,Allison,0,1,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-73046,WR,Tre,Tre Nixon,Nixon,,,4500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX
65568-60765,WR,Brian,Brian Cole,Cole,0,1,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-34154,WR,J.J.,J.J. Nelson,Nelson,0,1,4500,IND@SF,IND,SF,IR,Groin,,,,WR/FLEX
65568-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,3.200000047683716,1,4500,NO@SEA,NO,SEA,,,,,,WR/FLEX
65568-52602,WR,DeAndre,DeAndre Thompkins,Thompkins,0,1,4500,WAS@GB,GB,WAS,Q,Undisclosed,,,,WR/FLEX
65568-71039,WR,Kelvin,Kelvin Harmon,Harmon,0,1,4500,WAS@GB,WAS,GB,,,,,,WR/FLEX
65568-64901,RB,Cameron,Cameron Scarlett,Scarlett,,,4500,NO@SEA,SEA,NO,,,,,,RB/FLEX
65568-93577,WR,Dazz,Dazz Newsome,Newsome,,,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-64905,WR,Trenton,Trenton Irwin,Irwin,1.5,2,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-64907,WR,JJ,JJ Arcega-Whiteside,Arcega-Whiteside,3.7,5,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-28055,WR,Amara,Amara Darboh,Darboh,0,1,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-73116,WR,Javon,Javon McKinley,McKinley,,,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-64926,WR,Michael,Michael Jacquet III,Jacquet III,0,1,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-32161,WR,Gehrig,Gehrig Dieter,Dieter,1.5,1,4500,KC@TEN,KC,TEN,,,,,,WR/FLEX
65568-60835,WR,Isaac,Isaac Whitney,Whitney,,,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-60838,WR,Andre,Andre Baccellia,Baccellia,0,1,4500,HOU@ARI,ARI,HOU,,,,,,WR/FLEX
65568-62891,WR,Omar,Omar Bayless,Bayless,0,2,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-28080,WR,Devin,Devin Funchess,Funchess,,,4500,WAS@GB,GB,WAS,Q,Hamstring,,,,WR/FLEX
65568-71105,WR,Ben,Ben Skowronek,Skowronek,,,4500,DET@LAR,LAR,DET,,,,,,WR/FLEX
65568-64962,RB,LeVante,LeVante Bellamy,Bellamy,0.6999999682108561,3,4500,DEN@CLE,DEN,CLE,IR,Ankle,,,,RB/FLEX
65568-26057,RB,Michael,Michael Burton,Burton,0.625,4,4500,KC@TEN,KC,TEN,Q,Pectoral,,,,RB/FLEX
65568-64973,WR,Micah,Micah Simon,Simon,,,4500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX
65568-69068,RB,Jonathan,Jonathan Ward,Ward,1.399999976158142,1,4500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX
65568-71120,WR,Riley,Riley Lees,Lees,,,4500,CIN@BAL,CIN,BAL,,,,,,WR/FLEX
65568-103896,WR,Nsimba,Nsimba Webster,Webster,0,3,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-87515,WR,Tylan,Tylan Wallace,Wallace,,,4500,CIN@BAL,BAL,CIN,,,,,,WR/FLEX
65568-21980,WR,Alshon,Alshon Jeffery,Jeffery,2.5625,8,4500,PHI@LV,PHI,LV,,,,,,WR/FLEX
65568-103901,WR,Davion,Davion Davis,Davis,,,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65568-73180,WR,Binjimen,Binjimen Victor,Victor,0,1,4500,CIN@BAL,BAL,CIN,Q,Head,,,,WR/FLEX
65568-103902,WR,Alexander,Alexander Hollins,Hollins,,,4500,DEN@CLE,CLE,DEN,,,,,,WR/FLEX
65568-34295,WR,Breshad,Breshad Perriman,Perriman,7.008333206176758,12,4500,CHI@TB,CHI,TB,,,,,,WR/FLEX
65568-22035,WR,Travis,Travis Benjamin,Benjamin,0,1,4500,IND@SF,SF,IND,,,,,,WR/FLEX
65568-22037,RB,Lamar,Lamar Miller,Miller,0.5333333412806193,3,4500,NO@SEA,NO,SEA,,,,,,RB/FLEX
65568-69150,WR,Jordan,Jordan Veasy,Veasy,0,1,4500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX
65568-54817,WR,Diontae,Diontae Spencer,Spencer,0.033333333830038704,6,4500,DEN@CLE,DEN,CLE,,,,,,WR/FLEX
65568-89632,WR,Connor,Connor Wedington,Wedington,,,4500,IND@SF,SF,IND,,,,,,WR/FLEX
65568-38444,RB,Tyler,Tyler Gaffney,Gaffney,,,4500,NYJ@NE,NE,NYJ,,,,,,RB/FLEX
65568-60978,RB,Carl,Carl Tucker,Tucker,,,4500,ATL@MIA,MIA,ATL,,,,,,RB/FLEX
65568-60983,WR,Anthony,Anthony Ratliff-Williams,Ratliff-Williams,,,4500,NO@SEA,SEA,NO,,,,,,WR/FLEX
65568-103998,WR,Thomas,Thomas Ives,Ives,0,2,4500,CHI@TB,CHI,TB,Q,Undisclosed,,,,WR/FLEX
65568-87617,WR,Sage,Sage Surratt,Surratt,,,4500,DET@LAR,DET,LAR,,,,,,WR/FLEX
65568-52808,RB,Dontrell,Dontrell Hilliard,Hilliard,1.1,5,4500,HOU@ARI,HOU,ARI,,,,,,RB/FLEX
65568-63061,WR,Gary,Gary Jennings,Jennings,0,1,4500,IND@SF,IND,SF,Q,Undisclosed,,,,WR/FLEX
