,0,1,2,3,4,5,6,7,8
101.1,Sam Bradford,Oakland Raiders,T.J. Yeldon,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Chris Hogan,George Kittle
101.1,Sam Bradford,San Francisco 49ers,Todd Gurley II,Matt Breida,Larry Fitzgerald,Pierre Garcon,Amari Cooper,Jeff Heuerman,Tyler Higbee
101.0,Blake Bortles,Los Angeles Rams,T.J. Yeldon,Phillip Lindsay,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Ricky Seals-Jones
101.0,Jimmy Garoppolo,Oakland Raiders,Royce Freeman,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Golden Tate,Austin Seferian-Jenkins,Ricky Seals-Jones
101.0,Tom Brady,Denver Broncos,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Kenny Golladay,Austin Seferian-Jenkins
100.9,Blake Bortles,Detroit Lions,Marshawn Lynch,Phillip Lindsay,Larry Fitzgerald,Marvin Jones Jr.,Emmanuel Sanders,Golden Tate,Tyler Higbee
100.9,Sam Bradford,San Francisco 49ers,T.J. Yeldon,Theo Riddick,James White,Larry Fitzgerald,Golden Tate,Kenny Golladay,Jared Cook
100.9,Case Keenum,Detroit Lions,T.J. Yeldon,James White,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Austin Seferian-Jenkins,Jeff Heuerman
100.8,Blake Bortles,Arizona Cardinals,Royce Freeman,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Kenny Golladay,Jared Cook
100.8,Tom Brady,New England Patriots,T.J. Yeldon,Theo Riddick,James White,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Jeff Heuerman
100.8,Blake Bortles,Oakland Raiders,Royce Freeman,Alfred Morris,Larry Fitzgerald,Golden Tate,Kenny Golladay,Austin Seferian-Jenkins,George Kittle
100.7,Tom Brady,Arizona Cardinals,Alfred Morris,Phillip Lindsay,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Demaryius Thomas,Tyler Higbee
100.7,Jimmy Garoppolo,Detroit Lions,Alfred Morris,Phillip Lindsay,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Ricky Seals-Jones
100.7,Jimmy Garoppolo,Arizona Cardinals,Theo Riddick,Corey Grant,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Rob Gronkowski,Tyler Higbee
100.6,Blake Bortles,Los Angeles Rams,Royce Freeman,Jalen Richard,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Kenny Golladay,Jared Cook
100.6,Sam Bradford,San Francisco 49ers,T.J. Yeldon,Phillip Lindsay,James White,Pierre Garcon,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins
100.6,Tom Brady,Los Angeles Rams,Royce Freeman,James White,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Austin Seferian-Jenkins,Jeff Heuerman
100.5,Jimmy Garoppolo,Los Angeles Rams,Phillip Lindsay,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Chris Hogan,George Kittle,Ricky Seals-Jones
100.5,Blake Bortles,Detroit Lions,Alfred Morris,Phillip Lindsay,Theo Riddick,Marvin Jones Jr.,Emmanuel Sanders,Demaryius Thomas,George Kittle
100.5,Case Keenum,Denver Broncos,Marshawn Lynch,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Golden Tate,Demaryius Thomas,Tyler Higbee
100.4,Tom Brady,Jacksonville Jaguars,Theo Riddick,James White,Larry Fitzgerald,Golden Tate,Kenny Golladay,Austin Seferian-Jenkins,Ricky Seals-Jones
100.4,Blake Bortles,San Francisco 49ers,T.J. Yeldon,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins
100.4,Tom Brady,Los Angeles Rams,Royce Freeman,Alfred Morris,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Tyler Higbee
100.3,Sam Bradford,Oakland Raiders,T.J. Yeldon,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Cooper Kupp,Golden Tate,Ricky Seals-Jones
100.3,Tom Brady,Jacksonville Jaguars,Jalen Richard,Phillip Lindsay,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jared Cook,Rob Gronkowski
100.3,Matthew Stafford,New England Patriots,T.J. Yeldon,Corey Grant,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
100.2,Case Keenum,Los Angeles Rams,T.J. Yeldon,Matt Breida,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman
100.2,Blake Bortles,Los Angeles Rams,Royce Freeman,Jalen Richard,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Austin Seferian-Jenkins,Ricky Seals-Jones
100.2,Tom Brady,Denver Broncos,Matt Breida,Theo Riddick,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Jared Cook
100.1,Blake Bortles,Detroit Lions,T.J. Yeldon,Phillip Lindsay,James White,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Jeff Heuerman
100.1,Case Keenum,Detroit Lions,Marshawn Lynch,Matt Breida,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Jared Cook
100.1,Sam Bradford,San Francisco 49ers,Royce Freeman,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Jeff Heuerman,Rob Gronkowski
100.0,Blake Bortles,Los Angeles Rams,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Jeff Heuerman,Rob Gronkowski
100.0,Blake Bortles,New England Patriots,Alfred Morris,Phillip Lindsay,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Chris Hogan,Jared Cook
100.0,Jimmy Garoppolo,Oakland Raiders,T.J. Yeldon,Phillip Lindsay,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Austin Seferian-Jenkins
99.9,Matthew Stafford,Detroit Lions,Alfred Morris,Phillip Lindsay,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins,Ricky Seals-Jones
99.9,Tom Brady,Jacksonville Jaguars,Royce Freeman,Jalen Richard,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins
99.9,Case Keenum,Detroit Lions,Phillip Lindsay,Matt Breida,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,George Kittle
99.8,Blake Bortles,Detroit Lions,Royce Freeman,Phillip Lindsay,Larry Fitzgerald,Emmanuel Sanders,Robert Woods,Demaryius Thomas,Tyler Higbee
99.8,Matthew Stafford,Los Angeles Rams,Jalen Richard,Theo Riddick,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,George Kittle,Ricky Seals-Jones
99.8,Blake Bortles,Arizona Cardinals,T.J. Yeldon,Theo Riddick,James White,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Tyler Higbee
99.7,Blake Bortles,New England Patriots,Royce Freeman,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Tyler Higbee
99.7,Jimmy Garoppolo,Oakland Raiders,Jalen Richard,Alfred Morris,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Jeff Heuerman,Rob Gronkowski
99.7,Case Keenum,Jacksonville Jaguars,Phillip Lindsay,Matt Breida,Corey Grant,Larry Fitzgerald,Pierre Garcon,Golden Tate,Austin Seferian-Jenkins
99.6,Jimmy Garoppolo,Detroit Lions,T.J. Yeldon,Alfred Morris,Pierre Garcon,Robert Woods,Demaryius Thomas,Austin Seferian-Jenkins,Tyler Higbee
99.6,Jimmy Garoppolo,Detroit Lions,Phillip Lindsay,Matt Breida,Corey Grant,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Austin Seferian-Jenkins
99.6,Sam Bradford,San Francisco 49ers,Royce Freeman,Jalen Richard,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Kenny Golladay,George Kittle
99.5,Matthew Stafford,Los Angeles Rams,Phillip Lindsay,Matt Breida,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Austin Seferian-Jenkins
99.5,Blake Bortles,San Francisco 49ers,Alfred Morris,James White,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Tyler Higbee
99.5,Tom Brady,Jacksonville Jaguars,Royce Freeman,Jalen Richard,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Austin Seferian-Jenkins,Ricky Seals-Jones
99.4,Tom Brady,Los Angeles Rams,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Jeff Heuerman
99.4,Tom Brady,Arizona Cardinals,Royce Freeman,Phillip Lindsay,Pierre Garcon,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins,Ricky Seals-Jones
99.4,Case Keenum,Jacksonville Jaguars,T.J. Yeldon,Jalen Richard,Corey Grant,Larry Fitzgerald,Golden Tate,Kenny Golladay,Jared Cook
99.3,Matthew Stafford,New England Patriots,Jalen Richard,Alfred Morris,Larry Fitzgerald,Cooper Kupp,Emmanuel Sanders,Golden Tate,Tyler Higbee
99.3,Blake Bortles,Arizona Cardinals,Theo Riddick,James White,Pierre Garcon,Emmanuel Sanders,Amari Cooper,George Kittle,Ricky Seals-Jones
99.3,Blake Bortles,Oakland Raiders,Royce Freeman,T.J. Yeldon,Jalen Richard,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Tyler Higbee
99.2,Tom Brady,Arizona Cardinals,Jalen Richard,Alfred Morris,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Demaryius Thomas,Tyler Higbee
99.2,Case Keenum,Jacksonville Jaguars,Royce Freeman,Phillip Lindsay,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Jared Cook,George Kittle
99.2,Blake Bortles,New England Patriots,T.J. Yeldon,Jalen Richard,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Jared Cook
99.1,Case Keenum,Arizona Cardinals,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Golden Tate,Jared Cook
99.1,Tom Brady,Jacksonville Jaguars,T.J. Yeldon,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Golden Tate,Tyler Higbee
99.1,Case Keenum,Jacksonville Jaguars,T.J. Yeldon,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Austin Seferian-Jenkins,Jared Cook
99.0,Sam Bradford,Oakland Raiders,Royce Freeman,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Golden Tate,Amari Cooper,George Kittle
99.0,Case Keenum,Detroit Lions,Royce Freeman,T.J. Yeldon,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,George Kittle
99.0,Matthew Stafford,Jacksonville Jaguars,Theo Riddick,James White,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Kenny Golladay,Tyler Higbee
98.9,Sam Bradford,San Francisco 49ers,Marshawn Lynch,Matt Breida,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Ricky Seals-Jones
98.9,Case Keenum,Denver Broncos,Royce Freeman,Phillip Lindsay,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jared Cook,George Kittle
98.9,Jimmy Garoppolo,Jacksonville Jaguars,Jalen Richard,Phillip Lindsay,James White,Larry Fitzgerald,Pierre Garcon,Amari Cooper,Ricky Seals-Jones
98.8,Sam Bradford,San Francisco 49ers,T.J. Yeldon,Jalen Richard,Alfred Morris,Larry Fitzgerald,Emmanuel Sanders,Golden Tate,Tyler Higbee
98.8,Case Keenum,Los Angeles Rams,Jalen Richard,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Golden Tate,Demaryius Thomas,Tyler Higbee
98.8,Blake Bortles,Oakland Raiders,Royce Freeman,Phillip Lindsay,Larry Fitzgerald,Cooper Kupp,Emmanuel Sanders,Jared Cook,George Kittle
98.7,Tom Brady,Denver Broncos,Jalen Richard,James White,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Rob Gronkowski
98.7,Sam Bradford,Oakland Raiders,T.J. Yeldon,Matt Breida,Theo Riddick,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jared Cook
98.7,Jimmy Garoppolo,Oakland Raiders,Alfred Morris,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Tyler Higbee
98.6,Matthew Stafford,Los Angeles Rams,Matt Breida,Theo Riddick,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
98.6,Jared Goff,Jacksonville Jaguars,T.J. Yeldon,Jalen Richard,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Jeff Heuerman,George Kittle
98.6,Sam Bradford,Oakland Raiders,Alfred Morris,Matt Breida,James White,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jared Cook
98.5,Jimmy Garoppolo,Detroit Lions,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Robert Woods,George Kittle,Ricky Seals-Jones
98.5,Case Keenum,Los Angeles Rams,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Tyler Higbee
98.5,Jared Goff,Jacksonville Jaguars,Alfred Morris,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Golden Tate,Amari Cooper,Jared Cook
98.4,Blake Bortles,San Francisco 49ers,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Kenny Golladay,Amari Cooper,George Kittle
98.4,Blake Bortles,San Francisco 49ers,Alfred Morris,Phillip Lindsay,Larry Fitzgerald,Emmanuel Sanders,Amari Cooper,Jared Cook,George Kittle
98.4,Case Keenum,Los Angeles Rams,Phillip Lindsay,Matt Breida,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Golden Tate,Tyler Higbee
98.3,Tom Brady,Arizona Cardinals,Royce Freeman,Theo Riddick,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Ricky Seals-Jones,Tyler Higbee
98.3,Jared Goff,Los Angeles Rams,Jalen Richard,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Golden Tate,Amari Cooper,George Kittle
98.3,Case Keenum,Arizona Cardinals,Jalen Richard,James White,Larry Fitzgerald,Brandin Cooks,Golden Tate,Demaryius Thomas,Jeff Heuerman
98.2,Case Keenum,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Kenny Golladay,Austin Seferian-Jenkins
98.2,Tom Brady,Los Angeles Rams,T.J. Yeldon,Marshawn Lynch,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman,Tyler Higbee
98.2,Jimmy Garoppolo,Jacksonville Jaguars,T.J. Yeldon,Jalen Richard,Phillip Lindsay,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jeff Heuerman
98.1,Blake Bortles,San Francisco 49ers,Matt Breida,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
98.1,Tom Brady,Jacksonville Jaguars,T.J. Yeldon,Corey Grant,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins,Jeff Heuerman
98.1,Tom Brady,Jacksonville Jaguars,Jalen Richard,Alfred Morris,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Jared Cook
98.0,Blake Bortles,Los Angeles Rams,T.J. Yeldon,Alfred Morris,Pierre Garcon,Kenny Golladay,Amari Cooper,Jared Cook,Tyler Higbee
98.0,Tom Brady,New England Patriots,Jalen Richard,Alfred Morris,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Austin Seferian-Jenkins
98.0,Case Keenum,San Francisco 49ers,Alfred Morris,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Golden Tate,Kenny Golladay,Jeff Heuerman
97.9,Matthew Stafford,Detroit Lions,Phillip Lindsay,Theo Riddick,Pierre Garcon,Demaryius Thomas,Kenny Golladay,George Kittle,Ricky Seals-Jones
97.9,Case Keenum,Jacksonville Jaguars,Theo Riddick,James White,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Jared Cook
97.9,Case Keenum,Arizona Cardinals,T.J. Yeldon,Jalen Richard,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins
97.8,Tom Brady,Denver Broncos,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Tyler Higbee
97.8,Jimmy Garoppolo,Arizona Cardinals,Royce Freeman,James White,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jeff Heuerman,George Kittle
97.8,Blake Bortles,San Francisco 49ers,T.J. Yeldon,Jalen Richard,Corey Grant,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jared Cook
97.7,Jimmy Garoppolo,Oakland Raiders,T.J. Yeldon,Corey Grant,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
97.7,Jimmy Garoppolo,Arizona Cardinals,Jalen Richard,Theo Riddick,Larry Fitzgerald,Cooper Kupp,Golden Tate,Austin Seferian-Jenkins,George Kittle
97.7,Tom Brady,Jacksonville Jaguars,Jalen Richard,Phillip Lindsay,James White,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Ricky Seals-Jones
97.6,Blake Bortles,Detroit Lions,Theo Riddick,Corey Grant,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Chris Hogan,Jared Cook
97.6,Jared Goff,Jacksonville Jaguars,Royce Freeman,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Demaryius Thomas,George Kittle
97.6,Case Keenum,Arizona Cardinals,T.J. Yeldon,Jalen Richard,Larry Fitzgerald,Pierre Garcon,Chris Hogan,Jeff Heuerman,George Kittle
97.5,Tom Brady,Los Angeles Rams,Royce Freeman,Alfred Morris,Pierre Garcon,Robert Woods,Demaryius Thomas,Jared Cook,Tyler Higbee
97.5,Tom Brady,Arizona Cardinals,T.J. Yeldon,Marshawn Lynch,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman
97.5,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Larry Fitzgerald,Cooper Kupp,Emmanuel Sanders,Golden Tate,Jared Cook
97.4,Blake Bortles,San Francisco 49ers,Royce Freeman,T.J. Yeldon,Phillip Lindsay,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
97.4,Case Keenum,Jacksonville Jaguars,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Golden Tate,Demaryius Thomas,Tyler Higbee
97.4,Tom Brady,Jacksonville Jaguars,Marshawn Lynch,Phillip Lindsay,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Austin Seferian-Jenkins,Tyler Higbee
97.3,Blake Bortles,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Austin Seferian-Jenkins,George Kittle
97.3,Sam Bradford,San Francisco 49ers,T.J. Yeldon,Phillip Lindsay,James White,Larry Fitzgerald,Pierre Garcon,Chris Hogan,Jeff Heuerman
97.3,Case Keenum,Denver Broncos,Jalen Richard,James White,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
97.2,Tom Brady,Denver Broncos,Phillip Lindsay,Matt Breida,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Jeff Heuerman
97.2,Case Keenum,Denver Broncos,Royce Freeman,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Kenny Golladay,Tyler Higbee
97.2,Jared Goff,Jacksonville Jaguars,Theo Riddick,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Austin Seferian-Jenkins,Ricky Seals-Jones
97.1,Tom Brady,Arizona Cardinals,Theo Riddick,James White,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman,George Kittle
97.1,Sam Bradford,Oakland Raiders,Theo Riddick,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,Golden Tate,Jared Cook
97.1,Tom Brady,Jacksonville Jaguars,Jalen Richard,Theo Riddick,Corey Grant,Larry Fitzgerald,Cooper Kupp,Emmanuel Sanders,Ricky Seals-Jones
97.0,Tom Brady,New England Patriots,T.J. Yeldon,Theo Riddick,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Tyler Higbee
97.0,Case Keenum,Denver Broncos,Phillip Lindsay,Corey Grant,Pierre Garcon,Chris Hogan,Demaryius Thomas,Kenny Golladay,Austin Seferian-Jenkins
97.0,Tom Brady,Arizona Cardinals,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Austin Seferian-Jenkins,Ricky Seals-Jones
96.9,Blake Bortles,Los Angeles Rams,Phillip Lindsay,Theo Riddick,Corey Grant,Larry Fitzgerald,Cooper Kupp,Golden Tate,Jared Cook
96.9,Tom Brady,Arizona Cardinals,Royce Freeman,Phillip Lindsay,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
96.9,Jimmy Garoppolo,Detroit Lions,Royce Freeman,Alfred Morris,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Austin Seferian-Jenkins,Jeff Heuerman
96.8,Case Keenum,Arizona Cardinals,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,Golden Tate,Jeff Heuerman
96.8,Jimmy Garoppolo,Detroit Lions,T.J. Yeldon,Marshawn Lynch,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman
96.8,Case Keenum,San Francisco 49ers,Alfred Morris,James White,Larry Fitzgerald,Emmanuel Sanders,Demaryius Thomas,Austin Seferian-Jenkins,Tyler Higbee
96.7,Jimmy Garoppolo,Jacksonville Jaguars,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Amari Cooper,Austin Seferian-Jenkins,Ricky Seals-Jones
96.7,Blake Bortles,Detroit Lions,Jalen Richard,Alfred Morris,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
96.7,Jimmy Garoppolo,Oakland Raiders,T.J. Yeldon,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Kenny Golladay,Jeff Heuerman
96.6,Jimmy Garoppolo,Arizona Cardinals,Jalen Richard,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Golden Tate,Amari Cooper,Jeff Heuerman
96.6,Blake Bortles,Oakland Raiders,Royce Freeman,Theo Riddick,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Jeff Heuerman,George Kittle
96.6,Tom Brady,Los Angeles Rams,Jalen Richard,Alfred Morris,Corey Grant,Larry Fitzgerald,Pierre Garcon,Golden Tate,Tyler Higbee
96.5,Sam Bradford,Oakland Raiders,T.J. Yeldon,Alfred Morris,James White,Pierre Garcon,Robert Woods,Kenny Golladay,Tyler Higbee
96.5,Tom Brady,Jacksonville Jaguars,Jalen Richard,Alfred Morris,Larry Fitzgerald,Emmanuel Sanders,Amari Cooper,Jeff Heuerman,George Kittle
96.5,Blake Bortles,Arizona Cardinals,Jalen Richard,Alfred Morris,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
96.4,Blake Bortles,New England Patriots,T.J. Yeldon,Alfred Morris,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
96.4,Case Keenum,Denver Broncos,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Golden Tate,Tyler Higbee
96.4,Jimmy Garoppolo,Los Angeles Rams,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jared Cook
96.3,Jared Goff,Jacksonville Jaguars,Royce Freeman,Theo Riddick,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman,George Kittle
96.3,Jimmy Garoppolo,Detroit Lions,Royce Freeman,Jalen Richard,Theo Riddick,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Jeff Heuerman
96.3,Jimmy Garoppolo,Oakland Raiders,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jeff Heuerman
96.2,Matthew Stafford,Detroit Lions,T.J. Yeldon,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Tyler Higbee
96.2,Matthew Stafford,Jacksonville Jaguars,Theo Riddick,Corey Grant,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jared Cook,George Kittle
96.2,Jimmy Garoppolo,Oakland Raiders,Jalen Richard,Theo Riddick,Larry Fitzgerald,Marvin Jones Jr.,Emmanuel Sanders,Chris Hogan,Jeff Heuerman
96.1,Case Keenum,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Corey Grant,Larry Fitzgerald,Golden Tate,Amari Cooper,Austin Seferian-Jenkins
96.1,Blake Bortles,Los Angeles Rams,Theo Riddick,James White,Pierre Garcon,Emmanuel Sanders,Demaryius Thomas,Austin Seferian-Jenkins,Jeff Heuerman
96.1,Case Keenum,San Francisco 49ers,Jalen Richard,Theo Riddick,Larry Fitzgerald,Brandin Cooks,Golden Tate,Demaryius Thomas,Tyler Higbee
96.0,Sam Bradford,Oakland Raiders,Jalen Richard,Alfred Morris,Larry Fitzgerald,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman
96.0,Tom Brady,Denver Broncos,Royce Freeman,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Jared Cook,Tyler Higbee
96.0,Case Keenum,Jacksonville Jaguars,Jalen Richard,Alfred Morris,Corey Grant,Larry Fitzgerald,Golden Tate,Amari Cooper,Jared Cook
95.9,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Golden Tate,Demaryius Thomas,Jeff Heuerman
95.9,Jimmy Garoppolo,Los Angeles Rams,Jalen Richard,Alfred Morris,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Jeff Heuerman,George Kittle
95.9,Case Keenum,Arizona Cardinals,Alfred Morris,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Golden Tate,Tyler Higbee
95.8,Tom Brady,Los Angeles Rams,Jalen Richard,Alfred Morris,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Austin Seferian-Jenkins,Tyler Higbee
95.8,Jimmy Garoppolo,Jacksonville Jaguars,Royce Freeman,Jalen Richard,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Ricky Seals-Jones
95.8,Case Keenum,Los Angeles Rams,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Chris Hogan,Demaryius Thomas,Jeff Heuerman
95.7,Case Keenum,Denver Broncos,Phillip Lindsay,Matt Breida,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Austin Seferian-Jenkins
95.7,Tom Brady,New England Patriots,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Amari Cooper,Tyler Higbee
